,Unnamed: 0,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,Abbreviation,FIPS
53,53,Alabama,Pickens,Bush,Gore,Others,4306,4143,91.0,50.42,48.51,1.07,R,D,O,AL,1107.0
54,54,Alabama,Pike,Bush,Gore,Others,6058,4357,129.0,57.45,41.32,1.22,R,D,O,AL,1109.0
55,55,Alabama,Randolph,Bush,Gore,Others,4666,3094,159.0,58.92,39.07,2.01,R,D,O,AL,1111.0
56,56,Alabama,Russell,Gore,Bush,Others,8396,6198,181.0,56.83,41.95,1.23,D,R,O,AL,1113.0
57,57,Alabama,Shelby,Bush,Gore,Others,47651,13183,1294.0,76.7,21.22,2.08,R,D,O,AL,1117.0
58,58,Alabama,St. Clair,Bush,Gore,Others,17117,6485,488.0,71.05,26.92,2.03,R,D,O,AL,1115.0
59,59,Alabama,Sumter,Gore,Bush,Others,4415,1629,44.0,72.52,26.76,0.72,D,R,O,AL,1119.0
60,60,Alabama,Talladega,Bush,Gore,Others,13807,11264,380.0,54.25,44.26,1.49,R,D,O,AL,1121.0
61,61,Alabama,Tallapoosa,Bush,Gore,Others,9805,6183,265.0,60.33,38.04,1.63,R,D,O,AL,1123.0
62,62,Alabama,Tuscaloosa,Bush,Gore,Others,34003,24614,1497.0,56.56,40.95,2.49,R,D,O,AL,1125.0
63,63,Alabama,Walker,Bush,Gore,Others,13486,11621,534.0,52.6,45.32,2.08,R,D,O,AL,1127.0
64,64,Alabama,Washington,Bush,Gore,Others,4117,3386,93.0,54.2,44.58,1.22,R,D,O,AL,1129.0
65,65,Alabama,Wilcox,Gore,Bush,Others,3444,1661,21.0,67.19,32.4,0.41,D,R,O,AL,1131.0
66,66,Alabama,Winston,Bush,Gore,Others,6413,2692,213.0,68.82,28.89,2.29,R,D,O,AL,1133.0
67,67,Arizona,Apache,Gore,Bush,Others,13025,5947,484.0,67.0,30.6,2.4,D,R,O,AZ,4001.0
68,68,Arizona,Cochise,Bush,Gore,Others,18180,13360,1701.0,54.7,40.2,5.1,R,D,O,AZ,4003.0
69,69,Arizona,Coconino,Gore,Bush,Others,20280,17562,3041.0,49.6,43.0,6.4,D,R,O,AZ,4005.0
70,70,Arizona,Gila,Bush,Gore,Others,9158,7700,878.0,51.6,43.4,5.0,R,D,O,AZ,4007.0
71,71,Arizona,Graham,Bush,Gore,Others,6007,3355,302.0,62.2,34.7,3.1,R,D,O,AZ,4009.0
72,72,Arizona,Greenlee,Bush,Gore,Others,1619,1216,125.0,54.7,41.1,4.2,R,D,O,AZ,4011.0
73,73,Arizona,La Paz,Bush,Gore,Others,2543,1769,171.0,56.7,39.5,3.8,R,D,O,AZ,4012.0
74,74,Arizona,Maricopa,Bush,Gore,Others,479967,386683,35049.0,53.2,42.9,3.9,R,D,O,AZ,4013.0
75,75,Arizona,Mohave,Bush,Gore,Others,24386,17470,2285.0,55.3,39.6,5.1,R,D,O,AZ,4015.0
76,76,Arizona,Navajo,Bush,Gore,Others,12386,11794,926.0,49.3,46.9,3.8,R,D,O,AZ,4017.0
77,77,Arizona,Pima,Gore,Bush,Others,147688,124579,15373.0,51.3,43.3,5.2,D,R,O,AZ,4019.0
78,78,Arizona,Pinal,Bush,Gore,Others,20122,19650,1518.0,48.7,47.6,3.7,R,D,O,AZ,4021.0
79,79,Arizona,Santa Cruz,Gore,Bush,Others,5233,3344,101.0,58.8,37.6,0.8,D,R,O,AZ,4023.0
80,80,Arizona,Yavapai,Bush,Gore,Others,40144,24063,3875.0,58.9,35.3,5.7,R,D,O,AZ,4025.0
81,81,Arizona,Yuma,Bush,Gore,Others,15708,12055,889.0,54.8,42.1,3.1,R,D,O,AZ,4027.0
82,82,Arkansas,Arkansas,Bush,Gore,Others,3353,2877,142.0,52.62,45.15,2.23,R,D,O,AR,5001.0
83,83,Arkansas,Ashley,Gore,Bush,Others,4253,3876,142.0,51.42,46.86,1.72,D,R,O,AR,5003.0
84,84,Arkansas,Baxter,Bush,Gore,Others,9538,6516,654.0,57.09,39.0,3.92,R,D,O,AR,5005.0
85,85,Arkansas,Benton,Bush,Gore,Others,34838,17277,1531.0,64.94,32.21,2.86,R,D,O,AR,5007.0
86,86,Arkansas,Boone,Bush,Gore,Others,8569,4493,573.0,62.85,32.95,4.2,R,D,O,AR,5009.0
87,87,Arkansas,Bradley,Gore,Bush,Others,2122,1793,64.0,53.33,45.06,1.61,D,R,O,AR,5011.0
88,88,Arkansas,Calhoun,Bush,Gore,Others,1128,1017,40.0,51.62,46.54,1.83,R,D,O,AR,5013.0
89,89,Arkansas,Carroll,Bush,Gore,Others,5556,3595,439.0,57.94,37.49,4.58,R,D,O,AR,5015.0
90,90,Arkansas,Chicot,Gore,Bush,Others,2820,1564,68.0,63.34,35.13,1.52,D,R,O,AR,5017.0
91,91,Arkansas,Clark,Gore,Bush,Others,4661,3776,189.0,54.03,43.77,2.19,D,R,O,AR,5019.0
92,92,Arkansas,Clay,Gore,Bush,Others,3527,2254,119.0,59.78,38.2,2.02,D,R,O,AR,5021.0
93,93,Arkansas,Cleburne,Bush,Gore,Others,5730,4120,357.0,56.14,40.36,3.5,R,D,O,AR,5023.0
94,94,Arkansas,Cleveland,Bush,Gore,Others,1678,1414,89.0,52.75,44.45,2.79,R,D,O,AR,5025.0
95,95,Arkansas,Columbia,Bush,Gore,Others,5018,4003,286.0,53.92,43.01,3.07,R,D,O,AR,5027.0
96,96,Arkansas,Conway,Bush,Gore,Others,3545,3496,193.0,49.0,48.33,2.67,R,D,O,AR,5029.0
97,97,Arkansas,Craighead,Gore,Bush,Others,12376,12158,623.0,49.2,48.33,2.48,D,R,O,AR,5031.0
98,98,Arkansas,Crawford,Bush,Gore,Others,10804,6288,533.0,61.3,35.68,3.03,R,D,O,AR,5033.0
99,99,Arkansas,Crittenden,Gore,Bush,Others,7224,5857,153.0,54.59,44.26,1.15,D,R,O,AR,5035.0
100,100,Arkansas,Cross,Gore,Bush,Others,3096,3033,86.0,49.81,48.8,1.38,D,R,O,AR,5037.0
101,101,Arkansas,Dallas,Gore,Bush,Others,1710,1571,44.0,51.43,47.25,1.32,D,R,O,AR,5039.0
102,102,Arkansas,Desha,Gore,Bush,Others,2776,1603,116.0,61.76,35.66,2.58,D,R,O,AR,5041.0
103,103,Arkansas,Drew,Gore,Bush,Others,3060,2756,106.0,51.67,46.54,1.78,D,R,O,AR,5043.0
104,104,Arkansas,Faulkner,Bush,Gore,Others,16055,11950,1211.0,54.95,40.9,4.14,R,D,O,AR,5045.0
105,105,Arkansas,Franklin,Bush,Gore,Others,3277,2674,189.0,53.37,43.55,3.08,R,D,O,AR,5047.0
106,106,Arkansas,Fulton,Bush,Gore,Others,2036,1976,96.0,49.56,48.1,2.34,R,D,O,AR,5049.0
107,107,Arkansas,Garland,Bush,Gore,Others,19098,15840,997.0,53.15,44.08,2.79,R,D,O,AR,5051.0
108,108,Arkansas,Grant,Bush,Gore,Others,3285,2535,193.0,54.63,42.16,3.21,R,D,O,AR,5053.0
109,109,Arkansas,Greene,Gore,Bush,Others,6319,5831,334.0,50.62,46.71,2.67,D,R,O,AR,5055.0
110,110,Arkansas,Hempstead,Gore,Bush,Others,3937,3257,95.0,54.01,44.68,1.31,D,R,O,AR,5057.0
111,111,Arkansas,Hot Spring,Gore,Bush,Others,5527,5042,412.0,50.33,45.92,3.75,D,R,O,AR,5059.0
112,112,Arkansas,Howard,Bush,Gore,Others,2326,2063,70.0,52.16,46.27,1.57,R,D,O,AR,5061.0
113,113,Arkansas,Independence,Bush,Gore,Others,6145,5146,303.0,53.0,44.39,2.61,R,D,O,AR,5063.0
114,114,Arkansas,Izard,Gore,Bush,Others,2587,2301,144.0,51.41,45.73,2.86,D,R,O,AR,5065.0
115,115,Arkansas,Jackson,Gore,Bush,Others,3651,2280,141.0,60.13,37.55,2.33,D,R,O,AR,5067.0
116,116,Arkansas,Jefferson,Gore,Bush,Others,17716,8765,720.0,65.13,32.22,2.64,D,R,O,AR,5069.0
117,117,Arkansas,Johnson,Bush,Gore,Others,3657,3270,234.0,51.07,45.66,3.27,R,D,O,AR,5071.0
118,118,Arkansas,Lafayette,Gore,Bush,Others,1806,1538,39.0,53.38,45.46,1.15,D,R,O,AR,5073.0
119,119,Arkansas,Lawrence,Gore,Bush,Others,3255,2626,159.0,53.89,43.48,2.63,D,R,O,AR,5075.0
120,120,Arkansas,Lee,Gore,Bush,Others,2727,1351,43.0,66.17,32.78,1.05,D,R,O,AR,5077.0
121,121,Arkansas,Lincoln,Gore,Bush,Others,1957,1526,63.0,55.19,43.03,1.78,D,R,O,AR,5079.0
122,122,Arkansas,Little River,Gore,Bush,Others,2883,2283,97.0,54.78,43.38,1.84,D,R,O,AR,5081.0
123,123,Arkansas,Logan,Bush,Gore,Others,4487,3283,326.0,55.42,40.55,4.03,R,D,O,AR,5083.0
124,124,Arkansas,Lonoke,Bush,Gore,Others,10606,6851,486.0,59.11,38.18,2.71,R,D,O,AR,5085.0
125,125,Arkansas,Madison,Bush,Gore,Others,3387,2055,186.0,60.18,36.51,3.3,R,D,O,AR,5087.0
126,126,Arkansas,Marion,Bush,Gore,Others,3402,2233,380.0,56.56,37.12,6.32,R,D,O,AR,5089.0
127,127,Arkansas,Miller,Bush,Gore,Others,7276,6278,191.0,52.94,45.67,1.39,R,D,O,AR,5091.0
128,128,Arkansas,Mississippi,Gore,Bush,Others,7107,5199,280.0,56.47,41.31,2.22,D,R,O,AR,5093.0
129,129,Arkansas,Monroe,Gore,Bush,Others,1910,1329,54.0,58.0,40.36,1.64,D,R,O,AR,5095.0
130,130,Arkansas,Montgomery,Bush,Gore,Others,2128,1438,173.0,56.91,38.46,4.62,R,D,O,AR,5097.0
131,131,Arkansas,Nevada,Gore,Bush,Others,1867,1796,75.0,49.95,48.05,2.0,D,R,O,AR,5099.0
132,132,Arkansas,Newton,Bush,Gore,Others,2529,1205,193.0,64.4,30.69,4.91,R,D,O,AR,5101.0
133,133,Arkansas,Ouachita,Gore,Bush,Others,5464,4739,192.0,52.56,45.59,1.85,D,R,O,AR,5103.0
134,134,Arkansas,Perry,Bush,Gore,Others,2114,1648,245.0,52.76,41.13,6.1,R,D,O,AR,5105.0
135,135,Arkansas,Phillips,Gore,Bush,Others,6018,3154,141.0,64.62,33.87,1.52,D,R,O,AR,5107.0
136,136,Arkansas,Pike,Bush,Gore,Others,2275,1604,92.0,57.29,40.39,2.32,R,D,O,AR,5109.0
137,137,Arkansas,Poinsett,Gore,Bush,Others,4102,2988,145.0,56.7,41.3,2.0,D,R,O,AR,5111.0
138,138,Arkansas,Polk,Bush,Gore,Others,4600,2315,278.0,63.95,32.18,3.86,R,D,O,AR,5113.0
139,139,Arkansas,Pope,Bush,Gore,Others,11244,6669,509.0,61.04,36.2,2.77,R,D,O,AR,5115.0
140,140,Arkansas,Prairie,Bush,Gore,Others,1862,1563,82.0,53.09,44.57,2.34,R,D,O,AR,5117.0
141,141,Arkansas,Pulaski,Gore,Bush,Others,68320,55866,2965.0,53.73,43.94,2.34,D,R,O,AR,5119.0
142,142,Arkansas,Randolph,Gore,Bush,Others,3019,2673,185.0,51.37,45.48,3.15,D,R,O,AR,5121.0
143,143,Arkansas,St. Francis,Gore,Bush,Others,4986,3414,96.0,58.69,40.18,1.13,D,R,O,AR,5123.0
144,144,Arkansas,Saline,Bush,Gore,Others,18617,12700,1074.0,57.48,39.21,3.32,R,D,O,AR,5125.0
145,145,Arkansas,Scott,Bush,Gore,Others,2399,1444,138.0,60.26,36.27,3.47,R,D,O,AR,5127.0
146,146,Arkansas,Searcy,Bush,Gore,Others,2610,1229,219.0,64.32,30.29,5.41,R,D,O,AR,5129.0
147,147,Arkansas,Sebastian,Bush,Gore,Others,23483,15555,1121.0,58.48,38.73,2.78,R,D,O,AR,5131.0
148,148,Arkansas,Sevier,Bush,Gore,Others,2111,2095,87.0,49.17,48.8,2.03,R,D,O,AR,5133.0
149,149,Arkansas,Sharp,Bush,Gore,Others,3698,3236,192.0,51.89,45.41,2.7,R,D,O,AR,5135.0
150,150,Arkansas,Stone,Bush,Gore,Others,2623,2043,194.0,53.97,42.04,3.99,R,D,O,AR,5137.0
151,151,Arkansas,Union,Bush,Gore,Others,8647,6261,701.0,55.4,40.11,4.48,R,D,O,AR,5139.0
152,152,Arkansas,Van Buren,Bush,Gore,Others,3485,3202,297.0,49.9,45.85,4.25,R,D,O,AR,5141.0
153,153,Arkansas,Washington,Bush,Gore,Others,28231,21425,1803.0,54.86,41.64,3.5,R,D,O,AR,5143.0
154,154,Arkansas,White,Bush,Gore,Others,13170,8342,638.0,59.46,37.66,2.88,R,D,O,AR,5145.0
155,155,Arkansas,Woodruff,Gore,Bush,Others,1699,898,54.0,64.09,33.87,2.04,D,R,O,AR,5147.0
156,156,Arkansas,Yell,Bush,Gore,Others,3223,3062,194.0,49.75,47.26,2.99,R,D,O,AR,5149.0
157,157,California,San Francisco,Gore,Bush,Nader,241578,51496,24828.0,75.54,16.1,7.76,D,R,O,CA,6075.0
158,158,California,Alameda,Gore,Bush,Nader,342889,119279,27499.0,69.36,24.13,5.56,D,R,O,CA,6001.0
159,159,California,San Mateo,Gore,Bush,Nader,166757,80296,10433.0,64.29,30.96,4.02,D,R,O,CA,6081.0
160,160,California,Marin,Gore,Bush,Nader,79135,34872,8289.0,64.26,28.32,6.73,D,R,O,CA,6041.0
161,161,California,Los Angeles,Gore,Bush,Nader,1710505,871930,83731.0,63.47,32.35,3.11,D,R,O,CA,6037.0
162,162,California,Santa Cruz,Gore,Bush,Nader,66618,29627,10844.0,61.48,27.34,10.01,D,R,O,CA,6087.0
163,163,California,Santa Clara,Gore,Bush,Nader,332490,188750,19072.0,60.66,34.44,3.48,D,R,O,CA,6085.0
164,164,California,Sonoma,Gore,Bush,Nader,117295,63529,14324.0,59.54,32.25,7.27,D,R,O,CA,6097.0
165,165,California,Contra Costa,Gore,Bush,Nader,224338,141373,13067.0,58.81,37.06,3.43,D,R,O,CA,6013.0
166,166,California,Monterey,Gore,Bush,Nader,67618,43761,5059.0,57.53,37.23,4.3,D,R,O,CA,6053.0
167,167,California,Solano,Gore,Bush,Nader,75116,51604,3869.0,57.02,39.17,2.94,D,R,O,CA,6095.0
168,168,California,Yolo,Gore,Bush,Nader,33747,23057,4107.0,54.93,37.53,6.69,D,R,O,CA,6113.0
169,169,California,Napa,Gore,Bush,Nader,28097,20633,2471.0,54.32,39.89,4.78,D,R,O,CA,6055.0
170,170,California,San Benito,Gore,Bush,Nader,9131,7015,535.0,54.25,41.68,3.18,D,R,O,CA,6069.0
171,171,California,Imperial,Gore,Bush,Nader,15489,12524,608.0,53.53,43.28,2.1,D,R,O,CA,6025.0
172,172,California,Lake,Gore,Bush,Nader,10717,8699,1265.0,51.23,41.58,6.05,D,R,O,CA,6033.0
173,173,California,Sacramento,Gore,Bush,Nader,212792,195619,17659.0,49.31,45.33,4.09,D,R,O,CA,6067.0
174,174,California,Mendocino,Gore,Bush,Nader,16634,12272,5051.0,48.34,35.66,14.68,D,R,O,CA,6045.0
175,175,California,San Joaquin,Bush,Gore,Nader,81773,79776,4195.0,48.9,47.7,2.51,R,D,O,CA,6077.0
176,176,California,Santa Barbara,Gore,Bush,Nader,73411,71493,8664.0,47.37,46.13,5.59,D,R,O,CA,6083.0
177,177,California,San Bernardino,Bush,Gore,Nader,221757,214749,11775.0,48.75,47.21,2.59,R,D,O,CA,6071.0
178,178,California,Ventura,Bush,Gore,Nader,136173,133258,10235.0,48.17,47.14,3.62,R,D,O,CA,6111.0
179,179,California,San Diego,Bush,Gore,Nader,475736,437666,33979.0,49.63,45.66,3.54,R,D,O,CA,6073.0
180,180,California,Alpine,Bush,Gore,Nader,281,265,25.0,47.95,45.22,4.27,R,D,O,CA,6003.0
181,181,California,Merced,Bush,Gore,Nader,26102,22726,1166.0,51.77,45.08,2.31,R,D,O,CA,6047.0
182,182,California,Riverside,Bush,Gore,Nader,231955,202576,11678.0,51.42,44.9,2.59,R,D,O,CA,6065.0
183,183,California,Humboldt,Gore,Bush,Nader,24851,23219,7100.0,44.4,41.48,12.68,D,R,O,CA,6023.0
184,184,California,Stanislaus,Bush,Gore,Nader,67188,56448,3398.0,52.38,44.01,2.65,R,D,O,CA,6099.0
185,185,California,Fresno,Bush,Gore,Nader,117342,95059,6541.0,53.14,43.05,2.96,R,D,O,CA,6019.0
186,186,California,Mono,Bush,Gore,Nader,2296,1788,230.0,52.53,40.91,5.26,R,D,O,CA,6051.0
187,187,California,San Luis Obispo,Bush,Gore,Nader,56859,44526,6523.0,52.22,40.89,5.99,R,D,O,CA,6079.0
188,188,California,Orange,Bush,Gore,Nader,541299,391819,26833.0,55.75,40.36,2.76,R,D,O,CA,6059.0
189,189,California,Tuolumne,Bush,Gore,Nader,13172,9359,949.0,55.51,39.44,4.0,R,D,O,CA,6109.0
190,190,California,Kings,Bush,Gore,Nader,16377,11041,567.0,57.8,38.97,2.0,R,D,O,CA,6031.0
191,191,California,Amador,Bush,Gore,Nader,8766,5906,584.0,56.69,38.19,3.78,R,D,O,CA,6005.0
192,192,California,Calaveras,Bush,Gore,Nader,10599,7093,863.0,56.15,37.58,4.57,R,D,O,CA,6009.0
193,193,California,Del Norte,Bush,Gore,Nader,4526,3117,485.0,54.57,37.58,5.85,R,D,O,CA,6015.0
194,194,California,Butte,Bush,Gore,Nader,45584,31338,5727.0,54.45,37.43,6.84,R,D,O,CA,6007.0
195,195,California,Nevada,Bush,Gore,Nader,25998,17670,3287.0,54.76,37.22,6.92,R,D,O,CA,6057.0
196,196,California,Tulare,Bush,Gore,Nader,54070,33006,1834.0,60.2,36.75,2.04,R,D,O,CA,6107.0
197,197,California,El Dorado,Bush,Gore,Nader,42045,26220,3013.0,58.29,36.35,4.18,R,D,O,CA,6017.0
198,198,California,Kern,Bush,Gore,Nader,110663,66003,3474.0,60.7,36.2,1.91,R,D,O,CA,6029.0
199,199,California,Placer,Bush,Gore,Nader,69835,42449,4449.0,59.29,36.04,3.78,R,D,O,CA,6061.0
200,200,California,Madera,Bush,Gore,Nader,20283,11650,1080.0,60.74,34.89,3.23,R,D,O,CA,6039.0
201,201,California,Mariposa,Bush,Gore,Nader,4727,2816,379.0,58.55,34.88,4.69,R,D,O,CA,6043.0
202,202,California,Yuba,Bush,Gore,Nader,9838,5546,507.0,61.0,34.39,3.14,R,D,O,CA,6115.0
203,203,California,Inyo,Bush,Gore,Nader,4713,2652,344.0,60.31,33.93,4.4,R,D,O,CA,6027.0
204,204,California,Trinity,Bush,Gore,Nader,3340,1932,396.0,57.62,33.33,6.83,R,D,O,CA,6105.0
205,205,California,Plumas,Bush,Gore,Nader,6343,3458,456.0,60.98,33.25,4.38,R,D,O,CA,6063.0
206,206,California,Siskiyou,Bush,Gore,Nader,12198,6323,872.0,61.55,31.9,4.4,R,D,O,CA,6093.0
207,207,California,Sutter,Bush,Gore,Nader,17350,8416,594.0,65.31,31.68,2.24,R,D,O,CA,6101.0
208,208,California,Tehama,Bush,Gore,Nader,13270,6507,697.0,63.63,31.2,3.34,R,D,O,CA,6103.0
209,209,California,Colusa,Bush,Gore,Nader,3629,1745,151.0,64.92,31.22,2.7,R,D,O,CA,6011.0
210,210,California,Shasta,Bush,Gore,Nader,43278,20127,2131.0,65.04,30.25,3.2,R,D,O,CA,6089.0
211,211,California,Sierra,Bush,Gore,Nader,1172,540,86.0,63.45,29.24,4.66,R,D,O,CA,6091.0
212,212,California,Glenn,Bush,Gore,Nader,5795,2498,268.0,66.53,28.68,3.08,R,D,O,CA,6021.0
213,213,California,Lassen,Bush,Gore,Nader,7080,2982,339.0,66.88,28.17,3.2,R,D,O,CA,6035.0
214,214,California,Modoc,Bush,Gore,Nader,2969,945,122.0,72.47,23.07,2.98,R,D,O,CA,6049.0
215,215,Colorado,Adams,Gore,Bush,Nader,54132,47561,4165.0,50.19,44.1,3.86,D,R,O,CO,8001.0
216,216,Colorado,Alamosa,Bush,Gore,Nader,2857,2455,265.0,50.49,43.38,4.68,R,D,O,CO,8003.0
217,217,Colorado,Arapahoe,Bush,Gore,Nader,97768,82614,6952.0,51.47,43.49,3.66,R,D,O,CO,8005.0
218,218,Colorado,Archuleta,Bush,Gore,Nader,2988,1432,265.0,62.8,30.1,5.57,R,D,O,CO,8007.0
219,219,Colorado,Baca,Bush,Gore,Nader,1663,531,47.0,73.0,23.31,2.06,R,D,O,CO,8009.0
220,220,Colorado,Bent,Bush,Gore,Nader,1096,783,44.0,55.83,39.89,2.24,R,D,O,CO,8011.0
221,221,Colorado,Boulder,Gore,Bush,Nader,69983,50873,16498.0,50.12,36.44,11.82,D,R,O,CO,8013.0
222,222,Colorado,Chaffee,Bush,Gore,Nader,4300,2768,459.0,56.5,36.37,6.03,R,D,O,CO,8015.0
223,223,Colorado,Cheyenne,Bush,Gore,Nader,957,209,22.0,78.96,17.24,1.82,R,D,O,CO,8017.0
224,224,Colorado,Clear Creek,Bush,Gore,Nader,2247,2188,354.0,45.63,44.44,7.19,R,D,O,CO,8019.0
225,225,Colorado,Conejos,Bush,Gore,Nader,1772,1749,79.0,48.27,47.64,2.15,R,D,O,CO,8021.0
