,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
28,Alabama,Fayette County,D. TRUMP,H. CLINTON,G. JOHNSON,6705,1358,109,0.818,0.166,0.013000000000000001,R,D,O
29,Alabama,Franklin County,D. TRUMP,H. CLINTON,G. JOHNSON,9466,2197,238,0.792,0.184,0.02,R,D,O
30,Alabama,Geneva County,D. TRUMP,H. CLINTON,G. JOHNSON,9967,1522,147,0.855,0.131,0.013000000000000001,R,D,O
31,Alabama,Greene County,H. CLINTON,D. TRUMP,G. JOHNSON,4006,838,13,0.8240000000000001,0.172,0.003,D,R,O
32,Alabama,Hale County,H. CLINTON,D. TRUMP,G. JOHNSON,4772,3172,54,0.596,0.396,0.006999999999999999,D,R,O
33,Alabama,Henry County,D. TRUMP,H. CLINTON,G. JOHNSON,5623,2286,91,0.701,0.285,0.011000000000000001,R,D,O
34,Alabama,Houston County,D. TRUMP,H. CLINTON,G. JOHNSON,30567,10547,772,0.727,0.251,0.018000000000000002,R,D,O
35,Alabama,Jackson County,D. TRUMP,H. CLINTON,G. JOHNSON,16643,3663,389,0.8009999999999999,0.17600000000000002,0.019,R,D,O
36,Alabama,Jefferson County,H. CLINTON,D. TRUMP,G. JOHNSON,151581,130614,6407,0.522,0.45,0.022000000000000002,D,R,O
37,Alabama,Lamar County,D. TRUMP,H. CLINTON,G. JOHNSON,5819,1035,62,0.84,0.149,0.009000000000000001,R,D,O
38,Alabama,Lauderdale County,D. TRUMP,H. CLINTON,G. JOHNSON,27735,9877,981,0.715,0.254,0.025,R,D,O
39,Alabama,Lawrence County,D. TRUMP,H. CLINTON,G. JOHNSON,10732,3611,249,0.7340000000000001,0.247,0.017,R,D,O
40,Alabama,Lee County,D. TRUMP,H. CLINTON,G. JOHNSON,34321,20987,1998,0.595,0.364,0.035,R,D,O
41,Alabama,Limestone County,D. TRUMP,H. CLINTON,G. JOHNSON,28824,9340,1036,0.732,0.237,0.026000000000000002,R,D,O
42,Alabama,Lowndes County,H. CLINTON,D. TRUMP,G. JOHNSON,4882,1751,32,0.731,0.262,0.005,D,R,O
43,Alabama,Macon County,H. CLINTON,D. TRUMP,G. JOHNSON,7237,1394,69,0.8270000000000001,0.159,0.008,D,R,O
44,Alabama,Madison County,D. TRUMP,H. CLINTON,G. JOHNSON,89199,62435,6591,0.5589999999999999,0.392,0.040999999999999995,R,D,O
45,Alabama,Marengo County,H. CLINTON,D. TRUMP,G. JOHNSON,5607,5224,104,0.512,0.47700000000000004,0.009000000000000001,D,R,O
46,Alabama,Marion County,D. TRUMP,H. CLINTON,G. JOHNSON,11273,1432,181,0.873,0.111,0.013999999999999999,R,D,O
47,Alabama,Marshall County,D. TRUMP,H. CLINTON,G. JOHNSON,29217,4913,677,0.836,0.141,0.019,R,D,O
48,Alabama,Mobile County,D. TRUMP,H. CLINTON,G. JOHNSON,91087,68429,3113,0.557,0.419,0.019,R,D,O
49,Alabama,Monroe County,D. TRUMP,H. CLINTON,G. JOHNSON,5771,4310,88,0.5670000000000001,0.423,0.009000000000000001,R,D,O
50,Alabama,Montgomery County,H. CLINTON,D. TRUMP,G. JOHNSON,58669,33928,1486,0.62,0.359,0.016,D,R,O
51,Alabama,Morgan County,D. TRUMP,H. CLINTON,G. JOHNSON,37392,11216,1165,0.748,0.22399999999999998,0.023,R,D,O
52,Alabama,Perry County,H. CLINTON,D. TRUMP,G. JOHNSON,3823,1403,23,0.727,0.267,0.004,D,R,O
53,Alabama,Pickens County,D. TRUMP,H. CLINTON,G. JOHNSON,5454,3972,49,0.574,0.418,0.005,R,D,O
54,Alabama,Pike County,D. TRUMP,H. CLINTON,G. JOHNSON,7681,5039,257,0.59,0.387,0.02,R,D,O
55,Alabama,Randolph County,D. TRUMP,H. CLINTON,G. JOHNSON,7697,2290,124,0.76,0.226,0.012,R,D,O
56,Alabama,Russell County,H. CLINTON,D. TRUMP,G. JOHNSON,9577,9210,281,0.5,0.48100000000000004,0.015,D,R,O
57,Alabama,Shelby County,D. TRUMP,H. CLINTON,G. JOHNSON,72846,22927,2956,0.7340000000000001,0.231,0.03,R,D,O
58,Alabama,St. Clair County,D. TRUMP,H. CLINTON,G. JOHNSON,31579,5550,678,0.8320000000000001,0.146,0.018000000000000002,R,D,O
59,Alabama,Sumter County,H. CLINTON,D. TRUMP,G. JOHNSON,4739,1581,57,0.742,0.247,0.009000000000000001,D,R,O
60,Alabama,Talladega County,D. TRUMP,H. CLINTON,G. JOHNSON,20596,12108,409,0.62,0.365,0.012,R,D,O
61,Alabama,Tallapoosa County,D. TRUMP,H. CLINTON,G. JOHNSON,12967,5271,217,0.701,0.285,0.012,R,D,O
62,Alabama,Tuscaloosa County,D. TRUMP,H. CLINTON,G. JOHNSON,47701,31746,1871,0.584,0.389,0.023,R,D,O
63,Alabama,Walker County,D. TRUMP,H. CLINTON,G. JOHNSON,24208,4486,454,0.828,0.153,0.016,R,D,O
64,Alabama,Washington County,D. TRUMP,H. CLINTON,G. JOHNSON,6031,2366,73,0.71,0.27899999999999997,0.009000000000000001,R,D,O
65,Alabama,Wilcox County,H. CLINTON,D. TRUMP,G. JOHNSON,4329,1737,22,0.71,0.285,0.004,D,R,O
66,Alabama,Winston County,D. TRUMP,H. CLINTON,G. JOHNSON,9225,871,130,0.9,0.085,0.013000000000000001,R,D,O
67,Alaska,Alaska,D. TRUMP,H. CLINTON,G. JOHNSON,130415,93007,14593,0.529,0.377,0.059000000000000004,R,D,O
68,Arizona,Apache County,H. CLINTON,D. TRUMP,G. JOHNSON,12196,5315,822,0.654,0.285,0.044000000000000004,D,R,O
69,Arizona,Cochise County,D. TRUMP,H. CLINTON,G. JOHNSON,25036,15291,2022,0.58,0.354,0.047,R,D,O
70,Arizona,Coconino County,H. CLINTON,D. TRUMP,G. JOHNSON,25308,16573,2117,0.563,0.369,0.047,D,R,O
71,Arizona,Gila County,D. TRUMP,H. CLINTON,G. JOHNSON,13672,6746,776,0.639,0.315,0.036000000000000004,R,D,O
72,Arizona,Graham County,D. TRUMP,H. CLINTON,G. JOHNSON,8025,3301,497,0.672,0.276,0.042,R,D,O
73,Arizona,Greenlee County,D. TRUMP,H. CLINTON,G. JOHNSON,1892,1092,200,0.583,0.337,0.062,R,D,O
74,Arizona,La Paz County,D. TRUMP,H. CLINTON,G. JOHNSON,3381,1318,177,0.6859999999999999,0.267,0.036000000000000004,R,D,O
75,Arizona,Maricopa County,D. TRUMP,H. CLINTON,G. JOHNSON,590465,549040,48732,0.491,0.457,0.040999999999999995,R,D,O
76,Arizona,Mohave County,D. TRUMP,H. CLINTON,G. JOHNSON,54656,16485,2386,0.737,0.222,0.032,R,D,O
77,Arizona,Navajo County,D. TRUMP,H. CLINTON,G. JOHNSON,18165,15362,1248,0.513,0.434,0.035,R,D,O
78,Arizona,Pima County,H. CLINTON,D. TRUMP,G. JOHNSON,195649,147019,13065,0.542,0.408,0.036000000000000004,D,R,O
79,Arizona,Pinal County,D. TRUMP,H. CLINTON,G. JOHNSON,53857,35737,3246,0.574,0.381,0.035,R,D,O
80,Arizona,Santa Cruz County,H. CLINTON,D. TRUMP,G. JOHNSON,10684,3650,395,0.716,0.245,0.026000000000000002,D,R,O
81,Arizona,Yavapai County,D. TRUMP,H. CLINTON,G. JOHNSON,58862,29705,3069,0.634,0.32,0.033,R,D,O
82,Arizona,Yuma County,D. TRUMP,H. CLINTON,G. JOHNSON,20586,18336,1399,0.505,0.45,0.034,R,D,O
83,Arkansas,Arkansas County,D. TRUMP,H. CLINTON,J. HEDGES,3825,1939,133,0.616,0.312,0.021,R,D,O
84,Arkansas,Ashley County,D. TRUMP,H. CLINTON,G. JOHNSON,5338,2408,156,0.66,0.298,0.019,R,D,O
85,Arkansas,Baxter County,D. TRUMP,H. CLINTON,G. JOHNSON,14655,4163,451,0.743,0.21100000000000002,0.023,R,D,O
86,Arkansas,Benton County,D. TRUMP,H. CLINTON,G. JOHNSON,60751,27894,3856,0.629,0.289,0.04,R,D,O
87,Arkansas,Boone County,D. TRUMP,H. CLINTON,G. JOHNSON,12225,2925,379,0.759,0.182,0.024,R,D,O
88,Arkansas,Bradley County,D. TRUMP,H. CLINTON,G. JOHNSON,2163,1317,73,0.5920000000000001,0.361,0.02,R,D,O
89,Arkansas,Calhoun County,D. TRUMP,H. CLINTON,G. JOHNSON,1554,636,44,0.6859999999999999,0.281,0.019,R,D,O
90,Arkansas,Carroll County,D. TRUMP,H. CLINTON,G. JOHNSON,6773,3334,237,0.631,0.311,0.022000000000000002,R,D,O
91,Arkansas,Chicot County,H. CLINTON,D. TRUMP,G. JOHNSON,2350,1716,35,0.563,0.41100000000000003,0.008,D,R,O
92,Arkansas,Clark County,D. TRUMP,H. CLINTON,G. JOHNSON,4398,3606,196,0.517,0.424,0.023,R,D,O
93,Arkansas,Clay County,D. TRUMP,H. CLINTON,G. JOHNSON,3779,1999,100,0.63,0.33299999999999996,0.017,R,D,O
94,Arkansas,Cleburne County,D. TRUMP,H. CLINTON,G. JOHNSON,9454,2101,229,0.7829999999999999,0.174,0.019,R,D,O
95,Arkansas,Cleveland County,D. TRUMP,H. CLINTON,G. JOHNSON,2460,723,59,0.7340000000000001,0.21600000000000003,0.018000000000000002,R,D,O
96,Arkansas,Columbia County,D. TRUMP,H. CLINTON,G. JOHNSON,5456,3140,117,0.614,0.353,0.013000000000000001,R,D,O
97,Arkansas,Conway County,D. TRUMP,H. CLINTON,G. JOHNSON,4844,2655,171,0.612,0.335,0.022000000000000002,R,D,O
98,Arkansas,Craighead County,D. TRUMP,H. CLINTON,G. JOHNSON,22798,10474,1026,0.644,0.29600000000000004,0.028999999999999998,R,D,O
99,Arkansas,Crawford County,D. TRUMP,H. CLINTON,G. JOHNSON,16655,4476,578,0.743,0.2,0.026000000000000002,R,D,O
100,Arkansas,Crittenden County,H. CLINTON,D. TRUMP,G. JOHNSON,8368,6953,242,0.526,0.43700000000000006,0.015,D,R,O
101,Arkansas,Cross County,D. TRUMP,H. CLINTON,G. JOHNSON,4577,1995,105,0.667,0.29100000000000004,0.015,R,D,O
102,Arkansas,Dallas County,D. TRUMP,H. CLINTON,E. MCMULLIN,1507,1165,28,0.544,0.42100000000000004,0.01,R,D,O
103,Arkansas,Desha County,H. CLINTON,D. TRUMP,G. JOHNSON,2227,1915,44,0.524,0.45,0.01,D,R,O
104,Arkansas,Drew County,D. TRUMP,H. CLINTON,G. JOHNSON,3967,2364,108,0.602,0.359,0.016,R,D,O
105,Arkansas,Faulkner County,D. TRUMP,H. CLINTON,G. JOHNSON,29170,14525,1639,0.618,0.308,0.035,R,D,O
106,Arkansas,Franklin County,D. TRUMP,H. CLINTON,G. JOHNSON,5034,1376,177,0.7440000000000001,0.203,0.026000000000000002,R,D,O
107,Arkansas,Fulton County,D. TRUMP,H. CLINTON,G. JOHNSON,3470,1067,107,0.727,0.22399999999999998,0.022000000000000002,R,D,O
108,Arkansas,Garland County,D. TRUMP,H. CLINTON,G. JOHNSON,26053,12283,984,0.64,0.302,0.024,R,D,O
109,Arkansas,Grant County,D. TRUMP,H. CLINTON,G. JOHNSON,5160,1407,175,0.747,0.204,0.025,R,D,O
110,Arkansas,Greene County,D. TRUMP,H. CLINTON,G. JOHNSON,10698,3056,401,0.735,0.21,0.027999999999999997,R,D,O
111,Arkansas,Hempstead County,D. TRUMP,H. CLINTON,G. JOHNSON,4391,2371,105,0.625,0.337,0.015,R,D,O
112,Arkansas,Hot Spring County,D. TRUMP,H. CLINTON,G. JOHNSON,8153,3137,237,0.685,0.263,0.02,R,D,O
113,Arkansas,Howard County,D. TRUMP,H. CLINTON,G. JOHNSON,3155,1350,60,0.675,0.289,0.013000000000000001,R,D,O
114,Arkansas,Independence County,D. TRUMP,H. CLINTON,G. JOHNSON,9925,2878,350,0.73,0.212,0.026000000000000002,R,D,O
115,Arkansas,Izard County,D. TRUMP,H. CLINTON,G. JOHNSON,4042,1111,125,0.742,0.204,0.023,R,D,O
116,Arkansas,Jackson County,D. TRUMP,H. CLINTON,G. JOHNSON,3262,1583,111,0.633,0.307,0.022000000000000002,R,D,O
117,Arkansas,Jefferson County,H. CLINTON,D. TRUMP,G. JOHNSON,15721,9231,294,0.609,0.35700000000000004,0.011000000000000001,D,R,O
118,Arkansas,Johnson County,D. TRUMP,H. CLINTON,G. JOHNSON,6072,2421,293,0.6679999999999999,0.266,0.032,R,D,O
119,Arkansas,Lafayette County,D. TRUMP,H. CLINTON,G. JOHNSON,1750,1028,26,0.615,0.361,0.009000000000000001,R,D,O
120,Arkansas,Lawrence County,D. TRUMP,H. CLINTON,G. JOHNSON,4064,1263,165,0.715,0.222,0.028999999999999998,R,D,O
121,Arkansas,Lee County,H. CLINTON,D. TRUMP,G. JOHNSON,1735,1229,16,0.575,0.40700000000000003,0.005,D,R,O
122,Arkansas,Lincoln County,D. TRUMP,H. CLINTON,G. JOHNSON,2455,1252,48,0.642,0.327,0.013000000000000001,R,D,O
123,Arkansas,Little River County,D. TRUMP,H. CLINTON,G. JOHNSON,3604,1397,85,0.6829999999999999,0.265,0.016,R,D,O
124,Arkansas,Logan County,D. TRUMP,H. CLINTON,G. JOHNSON,5737,1712,195,0.725,0.21600000000000003,0.025,R,D,O
125,Arkansas,Lonoke County,D. TRUMP,H. CLINTON,G. JOHNSON,19902,5638,760,0.737,0.209,0.027999999999999997,R,D,O
126,Arkansas,Madison County,D. TRUMP,H. CLINTON,G. JOHNSON,4917,1587,144,0.72,0.23199999999999998,0.021,R,D,O
127,Arkansas,Marion County,D. TRUMP,H. CLINTON,G. JOHNSON,5077,1377,150,0.7490000000000001,0.203,0.022000000000000002,R,D,O
128,Arkansas,Miller County,D. TRUMP,H. CLINTON,G. JOHNSON,11293,4273,237,0.7020000000000001,0.266,0.015,R,D,O
129,Arkansas,Mississippi County,D. TRUMP,H. CLINTON,G. JOHNSON,6988,5621,176,0.534,0.43,0.013000000000000001,R,D,O
130,Arkansas,Monroe County,D. TRUMP,H. CLINTON,G. JOHNSON,1400,1298,35,0.504,0.467,0.013000000000000001,R,D,O
131,Arkansas,Montgomery County,D. TRUMP,H. CLINTON,G. JOHNSON,2573,735,50,0.741,0.212,0.013999999999999999,R,D,O
132,Arkansas,Nevada County,D. TRUMP,H. CLINTON,G. JOHNSON,2001,1156,35,0.617,0.35600000000000004,0.011000000000000001,R,D,O
133,Arkansas,Newton County,D. TRUMP,H. CLINTON,J. STEIN,2875,699,69,0.7659999999999999,0.18600000000000003,0.018000000000000002,R,D,O
134,Arkansas,Ouachita County,D. TRUMP,H. CLINTON,G. JOHNSON,5347,4320,97,0.539,0.435,0.01,R,D,O
135,Arkansas,Perry County,D. TRUMP,H. CLINTON,G. JOHNSON,2979,1035,112,0.6990000000000001,0.243,0.026000000000000002,R,D,O
136,Arkansas,Phillips County,H. CLINTON,D. TRUMP,G. JOHNSON,4292,2443,62,0.619,0.35200000000000004,0.009000000000000001,D,R,O
137,Arkansas,Pike County,D. TRUMP,H. CLINTON,G. JOHNSON,3150,684,73,0.7909999999999999,0.172,0.018000000000000002,R,D,O
138,Arkansas,Poinsett County,D. TRUMP,H. CLINTON,G. JOHNSON,3149,1878,106,0.591,0.35200000000000004,0.02,R,D,O
139,Arkansas,Polk County,D. TRUMP,H. CLINTON,G. JOHNSON,6606,1210,163,0.804,0.147,0.02,R,D,O
140,Arkansas,Pope County,D. TRUMP,H. CLINTON,G. JOHNSON,15694,4818,592,0.721,0.221,0.027000000000000003,R,D,O
141,Arkansas,Prairie County,D. TRUMP,H. CLINTON,G. JOHNSON,2503,812,56,0.728,0.23600000000000002,0.016,R,D,O
142,Arkansas,Pulaski County,H. CLINTON,D. TRUMP,G. JOHNSON,89377,61182,4320,0.56,0.384,0.027000000000000003,D,R,O
143,Arkansas,Randolph County,D. TRUMP,H. CLINTON,G. JOHNSON,4508,1425,203,0.7070000000000001,0.223,0.032,R,D,O
144,Arkansas,Saint Francis County,H. CLINTON,D. TRUMP,G. JOHNSON,4031,3195,64,0.5429999999999999,0.43,0.009000000000000001,D,R,O
145,Arkansas,Saline County,D. TRUMP,H. CLINTON,G. JOHNSON,35852,13247,1464,0.682,0.252,0.027999999999999997,R,D,O
146,Arkansas,Scott County,D. TRUMP,H. CLINTON,G. JOHNSON,2378,507,70,0.7829999999999999,0.16699999999999998,0.023,R,D,O
147,Arkansas,Searcy County,D. TRUMP,H. CLINTON,G. JOHNSON,2955,601,68,0.7929999999999999,0.161,0.018000000000000002,R,D,O
148,Arkansas,Sebastian County,D. TRUMP,H. CLINTON,G. JOHNSON,28769,12184,1605,0.652,0.276,0.036000000000000004,R,D,O
149,Arkansas,Sevier County,D. TRUMP,H. CLINTON,G. JOHNSON,3281,1075,83,0.718,0.235,0.018000000000000002,R,D,O
150,Arkansas,Sharp County,D. TRUMP,H. CLINTON,G. JOHNSON,5405,1472,154,0.746,0.203,0.021,R,D,O
151,Arkansas,Stone County,D. TRUMP,H. CLINTON,G. JOHNSON,4081,1189,117,0.733,0.214,0.021,R,D,O
152,Arkansas,Union County,D. TRUMP,H. CLINTON,G. JOHNSON,10201,5667,263,0.621,0.345,0.016,R,D,O
153,Arkansas,Van Buren County,D. TRUMP,H. CLINTON,G. JOHNSON,5382,1547,82,0.7559999999999999,0.217,0.012,R,D,O
154,Arkansas,Washington County,D. TRUMP,H. CLINTON,G. JOHNSON,40418,32296,3280,0.508,0.406,0.040999999999999995,R,D,O
155,Arkansas,White County,D. TRUMP,H. CLINTON,G. JOHNSON,21038,5157,695,0.753,0.185,0.025,R,D,O
156,Arkansas,Woodruff County,D. TRUMP,H. CLINTON,G. JOHNSON,1344,1117,45,0.524,0.435,0.018000000000000002,R,D,O
157,Arkansas,Yell County,D. TRUMP,H. CLINTON,G. JOHNSON,4600,1472,157,0.716,0.22899999999999998,0.024,R,D,O
158,California,Alameda County,H. CLINTON,D. TRUMP,J. STEIN,486351,91189,16676,0.7929999999999999,0.149,0.027000000000000003,D,R,O
159,California,Alpine County,H. CLINTON,D. TRUMP,G. JOHNSON,318,211,22,0.5529999999999999,0.36700000000000005,0.038,D,R,O
160,California,Amador County,D. TRUMP,H. CLINTON,G. JOHNSON,10239,5904,777,0.596,0.344,0.045,R,D,O
161,California,Butte County,D. TRUMP,H. CLINTON,G. JOHNSON,42193,38676,4190,0.48,0.44,0.048,R,D,O
162,California,Calaveras County,D. TRUMP,H. CLINTON,G. JOHNSON,13072,7738,1066,0.585,0.34600000000000003,0.048,R,D,O
163,California,Colusa County,D. TRUMP,H. CLINTON,G. JOHNSON,3551,2659,260,0.539,0.40299999999999997,0.039,R,D,O
164,California,Contra Costa County,H. CLINTON,D. TRUMP,G. JOHNSON,286658,105819,14615,0.6890000000000001,0.254,0.035,D,R,O
165,California,Del Norte County,D. TRUMP,H. CLINTON,G. JOHNSON,5134,3485,416,0.5479999999999999,0.37200000000000005,0.044000000000000004,R,D,O
166,California,El Dorado County,D. TRUMP,H. CLINTON,G. JOHNSON,47633,35243,4824,0.534,0.395,0.054000000000000006,R,D,O
167,California,Fresno County,H. CLINTON,D. TRUMP,G. JOHNSON,123660,113949,8193,0.494,0.455,0.033,D,R,O
168,California,Glenn County,D. TRUMP,H. CLINTON,G. JOHNSON,5788,3065,375,0.617,0.327,0.04,R,D,O
169,California,Humboldt County,H. CLINTON,D. TRUMP,J. STEIN,19596,10883,1800,0.583,0.324,0.054000000000000006,D,R,O
170,California,Imperial County,H. CLINTON,D. TRUMP,G. JOHNSON,28467,11295,1063,0.682,0.271,0.025,D,R,O
171,California,Inyo County,D. TRUMP,H. CLINTON,G. JOHNSON,4248,3155,328,0.531,0.395,0.040999999999999995,R,D,O
172,California,Kern County,D. TRUMP,H. CLINTON,G. JOHNSON,119164,86481,8360,0.547,0.397,0.038,R,D,O
173,California,Kings County,D. TRUMP,H. CLINTON,G. JOHNSON,17446,12902,1282,0.541,0.4,0.04,R,D,O
174,California,Lake County,H. CLINTON,D. TRUMP,G. JOHNSON,6240,5752,533,0.478,0.441,0.040999999999999995,D,R,O
175,California,Lassen County,D. TRUMP,H. CLINTON,G. JOHNSON,7574,2224,473,0.727,0.213,0.045,R,D,O
176,California,Los Angeles County,H. CLINTON,D. TRUMP,G. JOHNSON,1893770,620285,67416,0.7140000000000001,0.23399999999999999,0.025,D,R,O
177,California,Madera County,D. TRUMP,H. CLINTON,G. JOHNSON,19221,13283,1161,0.561,0.38799999999999996,0.034,R,D,O
178,California,Marin County,H. CLINTON,D. TRUMP,G. JOHNSON,86650,17531,3242,0.7879999999999999,0.159,0.028999999999999998,D,R,O
179,California,Mariposa County,D. TRUMP,H. CLINTON,G. JOHNSON,5185,3122,326,0.584,0.35200000000000004,0.037000000000000005,R,D,O
180,California,Mendocino County,H. CLINTON,D. TRUMP,J. STEIN,6905,3571,525,0.604,0.312,0.046,D,R,O
181,California,Merced County,H. CLINTON,D. TRUMP,G. JOHNSON,21856,18486,1345,0.514,0.435,0.032,D,R,O
182,California,Modoc County,D. TRUMP,H. CLINTON,G. JOHNSON,2413,798,98,0.718,0.23800000000000002,0.028999999999999998,R,D,O
183,California,Mono County,H. CLINTON,D. TRUMP,G. JOHNSON,2696,2080,217,0.523,0.40399999999999997,0.042,D,R,O
184,California,Monterey County,H. CLINTON,D. TRUMP,G. JOHNSON,64733,26378,3226,0.67,0.273,0.033,D,R,O
185,California,Napa County,H. CLINTON,D. TRUMP,G. JOHNSON,26161,11946,1524,0.648,0.29600000000000004,0.038,D,R,O
186,California,Nevada County,H. CLINTON,D. TRUMP,G. JOHNSON,16199,14686,1338,0.48700000000000004,0.442,0.04,D,R,O
187,California,Orange County,H. CLINTON,D. TRUMP,G. JOHNSON,556544,472669,42480,0.51,0.433,0.039,D,R,O
188,California,Placer County,D. TRUMP,H. CLINTON,G. JOHNSON,78977,61969,7436,0.525,0.41200000000000003,0.049,R,D,O
189,California,Plumas County,D. TRUMP,H. CLINTON,G. JOHNSON,5079,3224,351,0.575,0.365,0.04,R,D,O
190,California,Riverside County,H. CLINTON,D. TRUMP,G. JOHNSON,339145,309514,21879,0.496,0.45299999999999996,0.032,D,R,O
191,California,Sacramento County,H. CLINTON,D. TRUMP,G. JOHNSON,273768,163024,20903,0.586,0.349,0.045,D,R,O
192,California,San Benito County,H. CLINTON,D. TRUMP,G. JOHNSON,10050,6471,666,0.5720000000000001,0.368,0.038,D,R,O
193,California,San Bernardino County,H. CLINTON,D. TRUMP,G. JOHNSON,312517,253962,19367,0.522,0.424,0.032,D,R,O
194,California,San Diego County,H. CLINTON,D. TRUMP,G. JOHNSON,567243,386807,39132,0.561,0.382,0.039,D,R,O
195,California,San Francisco County,H. CLINTON,D. TRUMP,J. STEIN,312443,34493,8775,0.855,0.094,0.024,D,R,O
196,California,San Joaquin County,H. CLINTON,D. TRUMP,G. JOHNSON,89791,68316,5793,0.539,0.41,0.035,D,R,O
197,California,San Luis Obispo County,H. CLINTON,D. TRUMP,G. JOHNSON,63001,52672,5921,0.506,0.423,0.048,D,R,O
198,California,San Mateo County,H. CLINTON,D. TRUMP,G. JOHNSON,219580,53731,8685,0.764,0.187,0.03,D,R,O
199,California,Santa Barbara County,H. CLINTON,D. TRUMP,G. JOHNSON,100120,53740,6329,0.61,0.327,0.039,D,R,O
200,California,Santa Clara County,H. CLINTON,D. TRUMP,G. JOHNSON,483472,137452,23974,0.733,0.209,0.036000000000000004,D,R,O
201,California,Santa Cruz County,H. CLINTON,D. TRUMP,G. JOHNSON,85185,20158,3822,0.75,0.17800000000000002,0.034,D,R,O
202,California,Shasta County,D. TRUMP,H. CLINTON,G. JOHNSON,47587,20471,3051,0.6559999999999999,0.282,0.042,R,D,O
203,California,Sierra County,D. TRUMP,H. CLINTON,G. JOHNSON,1048,601,98,0.581,0.33299999999999996,0.054000000000000006,R,D,O
