,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
37,Alabama,Lamar,Bush,Kerry,Others,4894,1956,35,71.1,28.4,0.5,R,D,O
38,Alabama,Lauderdale,Bush,Kerry,Others,22161,14628,318,59.7,39.4,0.9,R,D,O
39,Alabama,Lawrence,Bush,Kerry,Others,7730,6155,116,55.2,44.0,0.8,R,D,O
40,Alabama,Lee,Bush,Kerry,Others,27972,16227,411,62.7,36.4,0.9,R,D,O
41,Alabama,Limestone,Bush,Kerry,Others,19702,9126,245,67.8,31.4,0.8,R,D,O
42,Alabama,Lowndes,Kerry,Bush,Others,4233,1786,2,70.3,29.7,,D,R,O
43,Alabama,Macon,Kerry,Bush,Others,7800,1570,37,82.9,16.7,0.4,D,R,O
44,Alabama,Madison,Bush,Kerry,Others,77173,52644,1245,58.9,40.2,0.9,R,D,O
45,Alabama,Marengo,Bush,Kerry,Others,5255,5037,30,50.9,48.8,0.3,R,D,O
46,Alabama,Marion,Bush,Kerry,Others,8983,3808,84,69.8,29.6,0.7,R,D,O
47,Alabama,Marshall,Bush,Kerry,Others,22783,8452,256,72.3,26.8,0.8,R,D,O
48,Alabama,Mobile,Bush,Kerry,Others,92014,63732,1025,58.7,40.7,0.7,R,D,O
49,Alabama,Monroe,Bush,Kerry,Others,5831,3666,37,61.2,38.5,0.4,R,D,O
50,Alabama,Montgomery,Kerry,Bush,Others,45160,44097,393,50.4,49.2,0.4,D,R,O
51,Alabama,Morgan,Bush,Kerry,Others,32477,14131,399,69.1,30.1,0.8,R,D,O
52,Alabama,Perry,Kerry,Bush,Others,3767,1738,18,68.2,31.5,0.3,D,R,O
53,Alabama,Pickens,Bush,Kerry,Others,5170,3915,47,56.6,42.9,0.5,R,D,O
54,Alabama,Pike,Bush,Kerry,Others,7483,4334,66,63.0,36.5,0.6,R,D,O
55,Alabama,Randolph,Bush,Kerry,Others,6127,2817,57,68.1,31.3,0.6,R,D,O
56,Alabama,Russell,Kerry,Bush,Others,8375,8337,97,49.8,49.6,0.6,D,R,O
57,Alabama,St. Clair,Bush,Kerry,Others,23500,5456,205,80.6,18.7,0.7,R,D,O
58,Alabama,Shelby,Bush,Kerry,Others,63435,14850,621,80.4,18.8,0.8,R,D,O
59,Alabama,Sumter,Kerry,Bush,Others,4527,1880,26,70.4,29.2,0.4,D,R,O
60,Alabama,Talladega,Bush,Kerry,Others,18331,11374,193,61.3,38.0,0.6,R,D,O
61,Alabama,Tallapoosa,Bush,Kerry,Others,12392,5451,109,69.0,30.4,0.6,R,D,O
62,Alabama,Tuscaloosa,Bush,Kerry,Others,42877,26447,506,61.4,37.9,0.7,R,D,O
63,Alabama,Walker,Bush,Kerry,Others,19167,9016,184,67.6,31.8,0.6,R,D,O
64,Alabama,Washington,Bush,Kerry,Others,5060,3145,42,61.4,38.1,0.5,R,D,O
65,Alabama,Wilcox,Kerry,Bush,Others,3838,1834,10,67.5,32.3,0.2,D,R,O
66,Alabama,Winston,Bush,Kerry,Others,8130,2236,57,78.0,21.5,0.5,R,D,O
67,Arizona,Graham,Bush,Kerry,Others,7467,3185,68,69.7,29.7,0.6,R,D,O
68,Arizona,Mohave,Bush,Kerry,Others,36794,20503,618,63.5,35.4,1.1,R,D,O
69,Arizona,La Paz,Bush,Kerry,Others,3158,1849,52,62.4,36.5,1.0,R,D,O
70,Arizona,Greenlee,Bush,Kerry,Others,1899,1146,22,61.9,37.4,0.7,R,D,O
71,Arizona,Yavapai,Bush,Kerry,Others,53468,33127,988,61.0,37.8,1.1,R,D,O
72,Arizona,Cochise,Bush,Kerry,Others,26556,17514,525,59.5,39.3,1.2,R,D,O
73,Arizona,Gila,Bush,Kerry,Others,12343,8314,186,59.2,39.9,0.9,R,D,O
74,Arizona,Yuma,Bush,Kerry,Others,22184,16032,313,57.6,41.6,0.8,R,D,O
75,Arizona,Pinal,Bush,Kerry,Others,37006,27252,364,57.3,42.2,0.6,R,D,O
76,Arizona,Maricopa,Bush,Kerry,Others,679455,504849,8447,57.0,42.3,0.7,R,D,O
77,Arizona,Navajo,Bush,Kerry,Others,17277,14815,312,53.3,45.7,1.0,R,D,O
78,Arizona,Pima,Kerry,Bush,Others,193128,171109,3255,52.6,46.6,0.9,D,R,O
79,Arizona,Coconino,Kerry,Bush,Others,29243,22526,622,55.8,43.0,1.2,D,R,O
80,Arizona,Santa Cruz,Kerry,Bush,Others,6909,4668,91,59.2,40.0,0.8,D,R,O
81,Arizona,Apache,Kerry,Bush,Others,15658,8384,178,64.6,34.6,0.7,D,R,O
82,Arkansas,Arkansas,Bush,Kerry,Others,3789,3110,47,54.5,44.8,0.7,R,D,O
83,Arkansas,Ashley,Bush,Kerry,Others,4567,3881,64,53.7,45.6,0.8,R,D,O
84,Arkansas,Baxter,Bush,Kerry,Others,11128,7129,273,60.1,38.5,1.5,R,D,O
85,Arkansas,Benton,Bush,Kerry,Others,46571,20756,794,68.4,30.5,1.2,R,D,O
86,Arkansas,Boone,Bush,Kerry,Others,9793,4640,344,66.3,31.4,2.3,R,D,O
87,Arkansas,Bradley,Kerry,Bush,Others,2206,2011,32,51.9,47.3,0.8,D,R,O
88,Arkansas,Calhoun,Bush,Kerry,Others,1340,939,20,58.3,40.8,0.9,R,D,O
89,Arkansas,Carroll,Bush,Kerry,Others,6184,4161,136,59.0,39.7,1.3,R,D,O
90,Arkansas,Chicot,Kerry,Bush,Others,2993,1725,39,62.9,36.3,0.8,D,R,O
91,Arkansas,Clark,Kerry,Bush,Others,4990,4144,77,54.2,45.0,0.8,D,R,O
92,Arkansas,Clay,Kerry,Bush,Others,3264,2759,73,53.5,45.3,1.2,D,R,O
93,Arkansas,Cleburne,Bush,Kerry,Others,7107,4517,137,60.4,38.4,1.2,R,D,O
94,Arkansas,Cleveland,Bush,Kerry,Others,2009,1450,37,57.5,41.5,1.1,R,D,O
95,Arkansas,Columbia,Bush,Kerry,Others,5729,4108,72,57.8,41.5,0.7,R,D,O
96,Arkansas,Conway,Bush,Kerry,Others,4009,3982,93,49.6,49.3,1.2,R,D,O
97,Arkansas,Craighead,Bush,Kerry,Others,15818,13665,318,53.1,45.9,1.1,R,D,O
98,Arkansas,Crawford,Bush,Kerry,Others,13391,6764,246,65.6,33.2,1.2,R,D,O
99,Arkansas,Crittenden,Kerry,Bush,Others,8277,6930,93,54.1,45.3,0.6,D,R,O
100,Arkansas,Cross,Bush,Kerry,Others,3864,3135,75,54.6,44.3,1.1,R,D,O
101,Arkansas,Dallas,Bush,Kerry,Others,1700,1671,17,50.2,49.3,0.5,R,D,O
102,Arkansas,Desha,Kerry,Bush,Others,2851,1729,67,61.4,37.2,1.4,D,R,O
103,Arkansas,Drew,Bush,Kerry,Others,3262,2952,35,52.2,47.2,0.6,R,D,O
104,Arkansas,Faulkner,Bush,Kerry,Others,21514,14538,634,58.6,39.6,1.7,R,D,O
105,Arkansas,Franklin,Bush,Kerry,Others,4181,3008,100,57.4,41.3,1.4,R,D,O
106,Arkansas,Fulton,Bush,Kerry,Others,2522,2370,63,50.9,47.8,1.3,R,D,O
107,Arkansas,Garland,Bush,Kerry,Others,21734,18040,380,54.1,44.9,0.9,R,D,O
108,Arkansas,Grant,Bush,Kerry,Others,4205,2524,41,62.1,37.3,0.6,R,D,O
109,Arkansas,Greene,Bush,Kerry,Others,7237,6564,154,51.9,47.0,1.1,R,D,O
110,Arkansas,Hempstead,Kerry,Bush,Others,3817,3580,55,51.2,48.0,0.7,D,R,O
111,Arkansas,Hot Spring,Bush,Kerry,Others,5960,5901,204,49.4,48.9,1.7,R,D,O
112,Arkansas,Howard,Bush,Kerry,Others,2736,2166,41,55.4,43.8,0.8,R,D,O
113,Arkansas,Independence,Bush,Kerry,Others,7430,5443,138,57.1,41.8,1.1,R,D,O
114,Arkansas,Izard,Bush,Kerry,Others,2833,2586,74,51.6,47.1,1.3,R,D,O
115,Arkansas,Jackson,Kerry,Bush,Others,3515,2624,80,56.5,42.2,1.3,D,R,O
116,Arkansas,Jefferson,Kerry,Bush,Others,19675,10218,600,64.5,33.5,2.0,D,R,O
117,Arkansas,Johnson,Bush,Kerry,Others,4311,3622,111,53.6,45.0,1.4,R,D,O
118,Arkansas,Lafayette,Bush,Kerry,Others,1604,1567,20,50.3,49.1,0.6,R,D,O
119,Arkansas,Lawrence,Kerry,Bush,Others,3544,2951,120,53.6,44.6,1.8,D,R,O
120,Arkansas,Lee,Kerry,Bush,Others,2548,1492,40,62.5,36.6,1.0,D,R,O
121,Arkansas,Lincoln,Kerry,Bush,Others,2149,1921,39,52.3,46.8,0.9,D,R,O
122,Arkansas,Little River,Kerry,Bush,Others,2677,2575,42,50.6,48.6,0.8,D,R,O
123,Arkansas,Logan,Bush,Kerry,Others,5076,3361,114,59.4,39.3,1.3,R,D,O
124,Arkansas,Lonoke,Bush,Kerry,Others,14398,7454,178,65.4,33.8,0.8,R,D,O
125,Arkansas,Madison,Bush,Kerry,Others,3873,2421,90,60.7,37.9,1.4,R,D,O
126,Arkansas,Marion,Bush,Kerry,Others,4127,2602,138,60.1,37.9,2.0,R,D,O
127,Arkansas,Miller,Bush,Kerry,Others,8448,6139,91,57.6,41.8,0.6,R,D,O
128,Arkansas,Mississippi,Kerry,Bush,Others,7593,6121,439,53.6,43.2,3.1,D,R,O
129,Arkansas,Monroe,Kerry,Bush,Others,2049,1586,32,55.9,43.3,0.9,D,R,O
130,Arkansas,Montgomery,Bush,Kerry,Others,2367,1524,67,59.8,38.5,1.7,R,D,O
131,Arkansas,Nevada,Bush,Kerry,Others,1752,1694,31,50.4,48.7,0.9,R,D,O
132,Arkansas,Newton,Bush,Kerry,Others,2779,1506,93,63.5,34.4,2.1,R,D,O
133,Arkansas,Ouachita,Bush,Kerry,Others,5345,5188,117,50.2,48.7,1.1,R,D,O
134,Arkansas,Perry,Bush,Kerry,Others,2435,1921,75,55.0,43.4,1.7,R,D,O
135,Arkansas,Phillips,Kerry,Bush,Others,5642,3161,65,63.6,35.6,0.7,D,R,O
136,Arkansas,Pike,Bush,Kerry,Others,2013,1310,44,59.8,38.9,1.3,R,D,O
137,Arkansas,Poinsett,Kerry,Bush,Others,4069,3555,99,52.7,46.0,1.3,D,R,O
138,Arkansas,Polk,Bush,Kerry,Others,5192,2473,134,66.6,31.7,1.7,R,D,O
139,Arkansas,Pope,Bush,Kerry,Others,13614,7100,188,65.1,34.0,0.9,R,D,O
140,Arkansas,Prairie,Bush,Kerry,Others,2030,1562,32,56.0,43.1,0.9,R,D,O
141,Arkansas,Pulaski,Kerry,Bush,Others,84532,67903,1185,55.0,44.2,0.8,D,R,O
142,Arkansas,Randolph,Kerry,Bush,Others,3412,3158,97,51.2,47.4,1.5,D,R,O
143,Arkansas,St. Francis,Kerry,Bush,Others,5684,3815,89,59.3,39.8,0.9,D,R,O
144,Arkansas,Saline,Bush,Kerry,Others,24864,14153,359,63.1,35.9,0.9,R,D,O
145,Arkansas,Scott,Bush,Kerry,Others,2514,1473,51,62.3,36.5,1.3,R,D,O
146,Arkansas,Searcy,Bush,Kerry,Others,2565,1370,57,64.3,34.3,1.4,R,D,O
147,Arkansas,Sebastian,Bush,Kerry,Others,27303,16479,429,61.8,37.3,1.0,R,D,O
148,Arkansas,Sevier,Bush,Kerry,Others,2516,2035,50,54.7,44.2,1.1,R,D,O
149,Arkansas,Sharp,Bush,Kerry,Others,4097,3265,108,54.8,43.7,1.4,R,D,O
150,Arkansas,Stone,Bush,Kerry,Others,3188,2255,106,57.5,40.6,1.9,R,D,O
151,Arkansas,Union,Bush,Kerry,Others,10502,7071,259,58.9,39.7,1.5,R,D,O
152,Arkansas,Van Buren,Bush,Kerry,Others,3988,3310,76,54.1,44.9,1.0,R,D,O
153,Arkansas,Washington,Bush,Kerry,Others,35726,27597,780,55.7,43.1,1.2,R,D,O
154,Arkansas,White,Bush,Kerry,Others,17001,9129,295,64.3,34.5,1.1,R,D,O
155,Arkansas,Woodruff,Kerry,Bush,Others,1972,1021,33,65.2,33.7,1.1,D,R,O
156,Arkansas,Yell,Bush,Kerry,Others,3678,2913,68,55.2,43.7,1.0,R,D,O
157,California,San Francisco,Kerry,Bush,Others,296772,54355,6338,83.02,15.21,1.77,D,R,O
158,California,Alameda,Kerry,Bush,Others,422585,130911,8590,75.18,23.29,1.53,D,R,O
159,California,Marin,Kerry,Bush,Others,99070,34378,1877,73.21,25.4,1.39,D,R,O
160,California,Santa Cruz,Kerry,Bush,Others,89102,30354,2628,72.98,24.86,2.15,D,R,O
161,California,San Mateo,Kerry,Bush,Others,197922,83315,3620,69.48,29.25,1.27,D,R,O
162,California,Sonoma,Kerry,Bush,Others,148261,68204,4225,67.18,30.9,1.91,D,R,O
163,California,Santa Clara,Kerry,Bush,Others,386100,209094,8622,63.94,34.63,1.43,D,R,O
164,California,Mendocino,Kerry,Bush,Others,24385,12955,1089,63.45,33.71,2.83,D,R,O
165,California,Los Angeles,Kerry,Bush,Others,1907736,1076225,39319,63.1,35.6,1.3,D,R,O
166,California,Contra Costa,Kerry,Bush,Others,257254,150608,5166,62.28,36.46,1.25,D,R,O
167,California,Monterey,Kerry,Bush,Others,75241,47838,1574,60.36,38.38,1.26,D,R,O
168,California,Napa,Kerry,Bush,Others,33666,22059,874,59.48,38.97,1.54,D,R,O
169,California,Yolo,Kerry,Bush,Others,42885,28005,1379,59.34,38.75,1.91,D,R,O
170,California,Humboldt,Kerry,Bush,Others,37988,25714,2184,57.66,39.03,3.31,D,R,O
171,California,Solano,Kerry,Bush,Others,85096,62301,1440,57.17,41.86,0.97,D,R,O
172,California,Alpine,Kerry,Bush,Others,373,311,17,53.21,44.37,2.43,D,R,O
173,California,Santa Barbara,Kerry,Bush,Others,90314,76806,2741,53.17,45.22,1.61,D,R,O
174,California,Lake,Kerry,Bush,Others,13141,11093,485,53.16,44.88,1.96,D,R,O
175,California,San Benito,Kerry,Bush,Others,9851,8698,176,52.61,46.45,0.94,D,R,O
176,California,Imperial,Kerry,Bush,Others,17964,15890,420,52.41,46.36,1.23,D,R,O
177,California,Sacramento,Kerry,Bush,Others,236657,235539,5670,49.52,49.29,1.19,D,R,O
178,California,Mono,Kerry,Bush,Others,2628,2621,89,49.23,49.1,1.67,D,R,O
179,California,Ventura,Bush,Kerry,Others,160314,148859,4020,51.19,47.53,1.28,R,D,O
180,California,San Diego,Bush,Kerry,Others,596033,526437,12378,52.52,46.39,1.09,R,D,O
181,California,San Joaquin,Bush,Kerry,Others,100978,87012,1874,53.18,45.83,0.99,R,D,O
182,California,San Luis Obispo,Bush,Kerry,Others,67995,58742,2313,52.69,45.52,1.79,R,D,O
183,California,Nevada,Bush,Kerry,Others,28790,24220,910,53.39,44.92,1.69,R,D,O
184,California,Butte,Bush,Kerry,Others,51662,42448,2047,53.73,44.14,2.13,R,D,O
185,California,San Bernardino,Bush,Kerry,Others,289306,227789,5682,55.34,43.57,1.09,R,D,O
186,California,Trinity,Bush,Kerry,Others,3560,2782,171,54.66,42.71,2.63,R,D,O
187,California,Merced,Bush,Kerry,Others,32773,24491,696,56.54,42.26,1.2,R,D,O
188,California,Fresno,Bush,Kerry,Others,141988,103154,2321,57.38,41.68,0.94,R,D,O
189,California,Del Norte,Bush,Kerry,Others,5356,3892,173,56.85,41.31,1.84,R,D,O
190,California,Riverside,Bush,Kerry,Others,322473,228806,6300,57.83,41.04,1.13,R,D,O
191,California,Stanislaus,Bush,Kerry,Others,85407,58829,1388,58.65,40.4,0.95,R,D,O
192,California,Orange,Bush,Kerry,Others,641832,419239,14328,59.68,38.98,1.33,R,D,O
193,California,Inyo,Bush,Kerry,Others,5091,3350,175,59.09,38.88,2.03,R,D,O
194,California,Tuolumne,Bush,Kerry,Others,15745,10104,386,60.02,38.51,1.47,R,D,O
195,California,Siskiyou,Bush,Kerry,Others,12673,7880,346,60.64,37.71,1.66,R,D,O
196,California,Mariposa,Bush,Kerry,Others,5215,3251,192,60.23,37.55,2.22,R,D,O
197,California,El Dorado,Bush,Kerry,Others,52878,32242,1244,61.23,37.33,1.44,R,D,O
198,California,Calaveras,Bush,Kerry,Others,13601,8286,456,60.87,37.09,2.04,R,D,O
199,California,Plumas,Bush,Kerry,Others,6905,4129,156,61.71,36.9,1.39,R,D,O
200,California,Amador,Bush,Kerry,Others,11107,6541,243,62.08,36.56,1.36,R,D,O
201,California,Placer,Bush,Kerry,Others,95969,55573,1736,62.61,36.26,1.13,R,D,O
202,California,Madera,Bush,Kerry,Others,24871,13481,498,64.02,34.7,1.28,R,D,O
203,California,Kings,Bush,Kerry,Others,21003,10833,274,65.41,33.74,0.85,R,D,O
204,California,Sierra,Bush,Kerry,Others,1249,646,53,64.12,33.16,2.72,R,D,O
205,California,Tulare,Bush,Kerry,Others,65399,32494,967,66.15,32.87,0.98,R,D,O
206,California,Kern,Bush,Kerry,Others,140417,68603,2154,66.49,32.49,1.02,R,D,O
207,California,Tehama,Bush,Kerry,Others,15572,7504,368,66.42,32.01,1.57,R,D,O
208,California,Sutter,Bush,Kerry,Others,20254,9602,289,67.19,31.85,0.96,R,D,O
209,California,Glenn,Bush,Kerry,Others,6308,2995,151,66.72,31.68,1.6,R,D,O
210,California,Yuba,Bush,Kerry,Others,12076,5687,261,67.0,31.55,1.45,R,D,O
211,California,Colusa,Bush,Kerry,Others,4142,1947,77,67.17,31.58,1.25,R,D,O
212,California,Shasta,Bush,Kerry,Others,52249,24339,1143,67.22,31.31,1.47,R,D,O
213,California,Lassen,Bush,Kerry,Others,8126,3158,166,70.97,27.58,1.45,R,D,O
214,California,Modoc,Bush,Kerry,Others,3235,1149,83,72.42,25.72,1.86,R,D,O
215,Colorado,Adams,Kerry,Bush,Others,69122,65912,1643,50.6,48.2,1.2,D,R,O
216,Colorado,Alamosa,Bush,Kerry,Others,3179,3017,83,50.6,48.0,1.3,R,D,O
217,Colorado,Arapahoe,Bush,Kerry,Others,119475,110262,2628,51.4,47.5,1.1,R,D,O
218,Colorado,Archuleta,Bush,Kerry,Others,3601,2141,97,61.7,36.7,1.7,R,D,O
219,Colorado,Baca,Bush,Kerry,Others,1680,483,23,76.9,22.1,1.1,R,D,O
220,Colorado,Bent,Bush,Kerry,Others,1338,785,32,62.1,36.4,1.5,R,D,O
221,Colorado,Boulder,Kerry,Bush,Others,105564,51586,2109,66.3,32.4,1.3,D,R,O
222,Colorado,Broomfield,Bush,Kerry,Others,12007,10935,293,51.7,47.1,1.3,R,D,O
223,Colorado,Chaffee,Bush,Kerry,Others,4875,3766,129,55.6,42.9,1.5,R,D,O
224,Colorado,Cheyenne,Bush,Kerry,Others,923,198,13,81.4,17.5,1.1,R,D,O
225,Colorado,Clear Creek,Kerry,Bush,Others,2989,2522,102,53.3,44.9,1.8,D,R,O
226,Colorado,Conejos,Kerry,Bush,Others,1894,1864,45,49.8,49.0,1.2,D,R,O
227,Colorado,Costilla,Kerry,Bush,Others,1170,566,24,66.5,32.2,1.4,D,R,O
228,Colorado,Crowley,Bush,Kerry,Others,1006,478,9,67.4,32.0,0.6,R,D,O
229,Colorado,Custer,Bush,Kerry,Others,1657,739,32,68.2,30.4,1.3,R,D,O
230,Colorado,Delta,Bush,Kerry,Others,9722,4224,213,68.7,29.8,1.5,R,D,O
231,Colorado,Denver,Kerry,Bush,Others,166135,69903,2788,69.6,29.3,1.2,D,R,O
232,Colorado,Dolores,Bush,Kerry,Others,785,333,28,68.5,29.1,2.4,R,D,O
233,Colorado,Douglas,Bush,Kerry,Others,80651,39661,889,66.5,32.7,0.7,R,D,O
234,Colorado,Eagle,Kerry,Bush,Others,9744,8533,234,52.6,46.1,1.3,D,R,O
235,Colorado,El Paso,Bush,Kerry,Others,161361,77648,2779,66.7,32.1,1.1,R,D,O
236,Colorado,Elbert,Bush,Kerry,Others,8389,2834,141,73.8,24.9,1.2,R,D,O
237,Colorado,Fremont,Bush,Kerry,Others,12313,5933,280,66.5,32.0,1.5,R,D,O
238,Colorado,Garfield,Bush,Kerry,Others,11123,9228,296,53.9,44.7,1.4,R,D,O
239,Colorado,Gilpin,Kerry,Bush,Others,1807,1329,60,56.5,41.6,1.9,D,R,O
240,Colorado,Grand,Bush,Kerry,Others,4260,3243,106,56.0,42.6,1.4,R,D,O
241,Colorado,Gunnison,Kerry,Bush,Others,4782,3479,159,56.8,41.3,1.9,D,R,O
242,Colorado,Hinsdale,Bush,Kerry,Others,355,236,11,59.0,39.2,1.8,R,D,O
243,Colorado,Huerfano,Bush,Kerry,Others,1700,1663,39,50.0,48.9,1.1,R,D,O
244,Colorado,Jackson,Bush,Kerry,Others,710,210,14,76.0,22.5,1.5,R,D,O
245,Colorado,Jefferson,Bush,Kerry,Others,140644,126558,4366,51.8,46.6,1.6,R,D,O
246,Colorado,Kiowa,Bush,Kerry,Others,712,172,8,79.8,19.3,0.9,R,D,O
247,Colorado,Kit Carson,Bush,Kerry,Others,2721,729,52,77.7,20.8,1.5,R,D,O
248,Colorado,La Plata,Kerry,Bush,Others,13409,11704,400,52.6,45.9,1.6,D,R,O
249,Colorado,Lake,Kerry,Bush,Others,1623,1261,65,55.0,42.8,2.2,D,R,O
250,Colorado,Larimer,Bush,Kerry,Others,75884,68266,2286,51.8,46.6,1.6,R,D,O
251,Colorado,Las Animas,Kerry,Bush,Others,3300,3196,96,50.1,48.5,1.5,D,R,O
252,Colorado,Lincoln,Bush,Kerry,Others,1819,503,15,77.8,21.5,0.6,R,D,O
253,Colorado,Logan,Bush,Kerry,Others,6168,2491,107,70.4,28.4,1.2,R,D,O
254,Colorado,Mesa,Bush,Kerry,Others,41539,19564,782,67.1,31.6,1.3,R,D,O
255,Colorado,Mineral,Bush,Kerry,Others,383,227,9,61.9,36.7,1.5,R,D,O
256,Colorado,Moffat,Bush,Kerry,Others,4247,1355,123,74.2,23.7,2.1,R,D,O
257,Colorado,Montezuma,Bush,Kerry,Others,6988,3867,160,63.4,35.1,1.5,R,D,O
258,Colorado,Montrose,Bush,Kerry,Others,11218,4776,225,69.2,29.4,1.4,R,D,O
259,Colorado,Morgan,Bush,Kerry,Others,6787,3039,110,68.3,30.6,1.1,R,D,O
260,Colorado,Otero,Bush,Kerry,Others,4947,3164,69,60.5,38.7,0.8,R,D,O
261,Colorado,Ouray,Bush,Kerry,Others,1402,1278,41,51.5,47.0,1.5,R,D,O
262,Colorado,Park,Bush,Kerry,Others,4781,3445,131,57.2,41.2,1.6,R,D,O
263,Colorado,Phillips,Bush,Kerry,Others,1717,582,26,73.8,25.0,1.1,R,D,O
264,Colorado,Pitkin,Kerry,Bush,Others,6335,2784,137,68.4,30.1,1.5,D,R,O
265,Colorado,Prowers,Bush,Kerry,Others,3392,1308,45,71.5,27.6,0.9,R,D,O
266,Colorado,Pueblo,Kerry,Bush,Others,35369,31117,701,52.6,46.3,1.0,D,R,O
267,Colorado,Rio Blanco,Bush,Kerry,Others,2403,566,34,80.0,18.8,1.1,R,D,O
268,Colorado,Rio Grande,Bush,Kerry,Others,3448,2006,72,62.4,36.3,1.3,R,D,O
269,Colorado,Routt,Kerry,Bush,Others,6392,5199,171,54.3,44.2,1.5,D,R,O
270,Colorado,Saguache,Kerry,Bush,Others,1594,1163,46,56.9,41.5,1.6,D,R,O
271,Colorado,San Juan,Kerry,Bush,Others,253,216,17,52.1,44.4,3.5,D,R,O
272,Colorado,San Miguel,Kerry,Bush,Others,2876,1079,64,71.6,26.8,1.6,D,R,O
273,Colorado,Sedgwick,Bush,Kerry,Others,971,374,15,71.4,27.5,1.1,R,D,O
274,Colorado,Summit,Kerry,Bush,Others,8144,5370,221,59.3,39.1,1.6,D,R,O
275,Colorado,Teller,Bush,Kerry,Others,8094,3556,192,68.3,30.0,1.6,R,D,O
276,Colorado,Washington,Bush,Kerry,Others,2050,455,25,81.0,18.0,1.0,R,D,O
277,Colorado,Weld,Bush,Kerry,Others,55591,31868,1194,62.7,35.9,1.3,R,D,O
278,Colorado,Yuma,Bush,Kerry,Others,3456,1064,39,75.8,23.3,0.9,R,D,O
