,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
68,Arizona,Cochise,McCain,Obama,Barr,18943,371,356,58.8,38.4,0.8,R,D,O
69,Arizona,Coconino,McCain,Barr,Obama,31433,309,267,40.4,0.5,57.3,R,O,D
70,Arizona,Gila,McCain,Barr,Obama,7884,156,150,62.0,0.7,34.7,R,O,D
71,Arizona,Graham,McCain,Obama,Barr,3487,60,56,68.8,28.7,0.5,R,D,O
72,Arizona,Greenlee,McCain,Barr,Obama,1165,17,16,57.7,0.5,39.3,R,O,D
73,Arizona,La Paz,McCain,Barr,Obama,1929,53,39,61.9,0.7,34.0,R,O,D
74,Arizona,Maricopa,McCain,Obama,Barr,602166,7605,6095,54.0,43.6,0.6,R,D,O
75,Arizona,Mohave,McCain,Barr,Obama,22092,561,433,64.3,0.6,32.0,R,O,D
76,Arizona,Navajo,McCain,Barr,Obama,15579,182,158,54.3,0.4,42.8,R,O,D
77,Arizona,Pima,McCain,Barr,Obama,206254,1995,1923,45.9,0.5,51.9,R,O,D
78,Arizona,Pinal,McCain,Barr,Obama,44254,562,530,56.0,0.5,41.7,R,O,D
79,Arizona,Santa Cruz,McCain,Obama,Barr,8683,49,35,33.4,64.1,0.4,R,D,O
80,Arizona,Yavapai,McCain,Obama,Barr,36889,638,638,60.6,36.6,0.6,R,D,O
81,Arizona,Yuma,McCain,Obama,Barr,18559,205,177,55.5,41.9,0.5,R,D,O
82,California,San Francisco,Obama,McCain,Others,322220,52292,8353,84.2,13.7,2.2,D,R,O
83,California,Alameda,Obama,McCain,Others,489106,119555,12368,78.8,19.3,1.9,D,R,O
84,California,Marin,Obama,McCain,Others,109320,28384,2866,78.0,20.3,1.7,D,R,O
85,California,Santa Cruz,Obama,McCain,Others,98745,25244,3747,77.5,19.9,2.9,D,R,O
86,California,Sonoma,Obama,McCain,Others,168888,55127,5817,73.7,24.1,2.5,D,R,O
87,California,San Mateo,Obama,McCain,Others,222826,75057,4965,73.5,24.8,1.6,D,R,O
88,California,Mendocino,Obama,McCain,Others,27843,10721,1620,69.6,26.8,4.0,D,R,O
89,California,Santa Clara,Obama,McCain,Others,462241,190039,12255,69.5,28.6,1.8,D,R,O
90,California,Los Angeles,Obama,McCain,Others,2295853,956425,64352,69.2,28.9,1.9,D,R,O
91,California,Monterey,Obama,McCain,Others,88453,38797,2533,68.2,29.9,2.0,D,R,O
92,California,Contra Costa,Obama,McCain,Others,306983,136436,9825,68.0,30.3,2.2,D,R,O
93,California,Yolo,Obama,McCain,Others,53488,24592,1669,67.1,30.9,2.1,D,R,O
94,California,Napa,Obama,McCain,Others,38849,19484,1214,65.2,32.7,2.0,D,R,O
95,California,Solano,Obama,McCain,Others,102095,56035,3458,63.5,34.9,2.1,D,R,O
96,California,Humboldt,Obama,McCain,Others,39692,21713,2559,62.3,34.1,4.0,D,R,O
97,California,Imperial,Obama,McCain,Others,24162,14008,631,62.3,36.1,1.6,D,R,O
98,California,Alpine,Obama,McCain,Others,422,252,18,61.0,36.4,2.6,D,R,O
99,California,San Benito,Obama,McCain,Others,11917,7425,446,60.5,37.7,2.3,D,R,O
100,California,Santa Barbara,Obama,McCain,Others,105614,65585,4208,60.4,37.5,2.4,D,R,O
101,California,Sacramento,Obama,McCain,Others,316506,213583,12770,58.5,39.5,2.4,D,R,O
102,California,Lake,Obama,McCain,Others,14854,9935,840,58.2,38.9,3.3,D,R,O
103,California,Mono,Obama,McCain,Others,3093,2354,124,55.6,42.3,2.2,D,R,O
104,California,Ventura,Obama,McCain,Others,187601,145853,7587,55.3,43.0,2.2,D,R,O
105,California,San Joaquin,Obama,McCain,Others,113974,91607,4727,54.5,43.8,2.2,D,R,O
106,California,San Diego,Obama,McCain,Others,666581,541032,27890,54.2,44.0,2.3,D,R,O
107,California,Merced,Obama,McCain,Others,34031,28704,1316,53.4,45.0,2.1,D,R,O
108,California,San Bernardino,Obama,McCain,Others,315720,277408,13206,52.1,45.8,2.2,D,R,O
109,California,Nevada,Obama,McCain,Others,28617,25663,1138,51.5,46.2,2.1,D,R,O
110,California,San Luis Obispo,Obama,McCain,Others,68176,61055,3924,51.4,46.1,2.0,D,R,O
111,California,Trinity,Obama,McCain,Others,3233,2940,257,50.8,46.2,4.0,D,R,O
112,California,Riverside,Obama,McCain,Others,325017,310041,11216,50.3,47.9,1.7,D,R,O
113,California,Fresno,Obama,McCain,Others,136706,131015,5727,50.3,48.2,2.1,D,R,O
114,California,Butte,Obama,McCain,Others,49013,46706,2606,49.9,47.6,2.7,D,R,O
115,California,Stanislaus,Obama,McCain,Others,80279,77497,3736,49.9,48.2,2.3,D,R,O
116,California,Orange,McCain,Obama,Others,579064,549558,25065,50.2,47.7,2.2,R,D,O
117,California,Del Norte,McCain,Obama,Others,4967,4323,231,52.2,45.4,2.4,R,D,O
118,California,Inyo,McCain,Obama,Others,4523,3743,243,53.1,43.9,2.9,R,D,O
119,California,El Dorado,McCain,Obama,Others,50314,40529,2466,54.2,43.7,2.6,R,D,O
120,California,Placer,McCain,Obama,Others,94647,75112,4053,54.7,43.4,2.3,R,D,O
121,California,Siskiyou,McCain,Obama,Others,11520,9292,752,53.7,43.3,3.5,R,D,O
122,California,Plumas,McCain,Obama,Others,6035,4715,343,54.8,42.8,3.1,R,D,O
123,California,Mariposa,McCain,Obama,Others,5298,4100,279,54.9,42.5,2.9,R,D,O
124,California,Tuolumne,McCain,Obama,Others,14988,11532,631,55.2,42.5,2.3,R,D,O
125,California,Madera,McCain,Obama,Others,23583,17952,939,55.7,42.4,2.2,R,D,O
126,California,Calaveras,McCain,Obama,Others,12835,9813,773,55.1,42.2,3.3,R,D,O
127,California,Kings,McCain,Obama,Others,19710,14747,618,56.2,42.1,1.8,R,D,O
128,California,Amador,McCain,Obama,Others,10561,7813,436,56.1,41.5,2.3,R,D,O
129,California,Yuba,McCain,Obama,Others,12007,8866,492,56.2,41.5,2.3,R,D,O
130,California,Tulare,McCain,Obama,Others,59765,43634,2126,56.9,41.5,2.0,R,D,O
131,California,Sutter,McCain,Obama,Others,18911,13412,698,57.5,40.8,2.1,R,D,O
132,California,Kern,McCain,Obama,Others,134793,93457,4111,57.9,40.2,1.8,R,D,O
133,California,Colusa,McCain,Obama,Others,3733,2569,146,58.1,40.0,2.3,R,D,O
134,California,Glenn,McCain,Obama,Others,5910,3734,225,59.9,37.8,2.3,R,D,O
135,California,Sierra,McCain,Obama,Others,1158,743,97,58.2,37.4,4.9,R,D,O
136,California,Tehama,McCain,Obama,Others,14843,8945,772,60.8,36.7,3.1,R,D,O
137,California,Shasta,McCain,Obama,Others,49588,28867,1734,61.7,36.0,2.2,R,D,O
138,California,Lassen,McCain,Obama,Others,7483,3586,364,65.8,31.5,3.2,R,D,O
139,California,Modoc,McCain,Obama,Others,2981,1313,95,67.5,29.8,2.2,R,D,O
140,Colorado,Adams,Obama,McCain,,90113,62322,,59.12,40.88,,D,R,
141,Colorado,Alamosa,Obama,McCain,,3521,2635,,57.2,42.8,,D,R,
142,Colorado,Arapahoe,Obama,McCain,,128366,100409,,56.11,43.89,,D,R,
143,Colorado,Archuleta,McCain,Obama,,3618,2822,,56.18,43.82,,R,D,
144,Colorado,Baca,McCain,Obama,,1568,532,,74.67,25.33,,R,D,
145,Colorado,Bent,McCain,Obama,,1077,799,,57.41,42.59,,R,D,
146,Colorado,Boulder,Obama,McCain,,115339,41644,,73.47,26.53,,D,R,
147,Colorado,Broomfield,Obama,McCain,,16031,12675,,55.85,44.15,,D,R,
148,Colorado,Chaffee,McCain,Obama,,4832,4827,,50.03,49.97,,R,D,
149,Colorado,Cheyenne,McCain,Obama,,890,198,,81.8,18.2,,R,D,
150,Colorado,Clear Creek,Obama,McCain,,3295,2278,,59.12,40.88,,D,R,
151,Colorado,Conejos,Obama,McCain,,2106,1616,,56.58,43.42,,D,R,
152,Colorado,Costilla,Obama,McCain,,1236,411,,75.05,24.95,,D,R,
153,Colorado,Crowley,McCain,Obama,,976,552,,63.87,36.13,,R,D,
154,Colorado,Custer,McCain,Obama,,1668,914,,64.6,35.4,,R,D,
155,Colorado,Delta,McCain,Obama,,9905,5007,,66.42,33.58,,R,D,
156,Colorado,Denver,Obama,McCain,,195499,60226,,76.45,23.55,,D,R,
157,Colorado,Dolores,McCain,Obama,,803,356,,69.28,30.72,,R,D,
158,Colorado,Douglas,McCain,Obama,,73225,51813,,58.56,41.44,,R,D,
159,Colorado,Eagle,Obama,McCain,,13055,8112,,61.68,38.32,,D,R,
160,Colorado,El Paso,McCain,Obama,,155914,104670,,59.83,40.17,,R,D,
161,Colorado,Elbert,McCain,Obama,,9030,3775,,70.52,29.48,,R,D,
162,Colorado,Fremont,McCain,Obama,,12595,6801,,64.94,35.06,,R,D,
163,Colorado,Garfield,McCain,Obama,,10932,10847,,50.2,49.8,,R,D,
164,Colorado,Gilpin,Obama,McCain,,1944,1249,,60.88,39.12,,D,R,
165,Colorado,Grand,McCain,Obama,,4088,3961,,50.79,49.21,,R,D,
166,Colorado,Gunnison,Obama,McCain,,5512,3112,,63.91,36.09,,D,R,
