,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
0,Alabama,Autauga,McCain,Obama,,17398,6091,,74.0,26.0,,R,D,
0,Alabama,Baldwin,McCain,Obama,,61192,19362,,75.0,24.0,,R,D,
0,Alabama,Barbour,McCain,Obama,,5862,5685,,51.0,49.0,,R,D,
0,Alabama,Bibb,McCain,Obama,,6247,2289,,73.0,27.0,,R,D,
0,Alabama,Blount,McCain,Obama,,20362,3518,,84.0,15.0,,R,D,
0,Alabama,Bullock,Obama,McCain,,4001,1389,,74.0,26.0,,D,R,
0,Alabama,Butler,McCain,Obama,,5472,4174,,57.0,43.0,,R,D,
0,Alabama,Calhoun,McCain,Obama,,32326,16325,,66.0,33.0,,R,D,
0,Alabama,Chambers,McCain,Obama,,8060,6782,,54.0,45.0,,R,D,
0,Alabama,Cherokee,McCain,Obama,,7285,2299,,75.0,24.0,,R,D,
0,Alabama,Chilton,McCain,Obama,,13934,3666,,79.0,21.0,,R,D,
0,Alabama,Choctaw,McCain,Obama,,4220,3633,,54.0,46.0,,R,D,
0,Alabama,Clarke,McCain,Obama,,7455,5907,,56.0,44.0,,R,D,
0,Alabama,Clay,McCain,Obama,,4946,1722,,74.0,26.0,,R,D,
0,Alabama,Cleburne,McCain,Obama,,5204,1166,,80.0,18.0,,R,D,
0,Alabama,Coffee,McCain,Obama,,14909,5068,,74.0,25.0,,R,D,
0,Alabama,Colbert,McCain,Obama,,14729,9698,,60.0,39.0,,R,D,
0,Alabama,Conecuh,McCain,Obama,,3461,3411,,50.0,49.0,,R,D,
0,Alabama,Coosa,McCain,Obama,,3245,2269,,58.0,41.0,,R,D,
0,Alabama,Covington,McCain,Obama,,12431,3238,,79.0,21.0,,R,D,
0,Alabama,Crenshaw,McCain,Obama,,4316,1938,,69.0,31.0,,R,D,
0,Alabama,Cullman,McCain,Obama,,28837,5855,,82.0,17.0,,R,D,
0,Alabama,Dale,McCain,Obama,,13873,5257,,72.0,27.0,,R,D,
0,Alabama,Dallas,Obama,McCain,,13958,6791,,67.0,33.0,,D,R,
0,Alabama,DeKalb,McCain,Obama,,17951,5654,,75.0,24.0,,R,D,
0,Alabama,Elmore,McCain,Obama,,25695,8268,,75.0,24.0,,R,D,
0,Alabama,Escambia,McCain,Obama,,9365,5176,,64.0,35.0,,R,D,
0,Alabama,Etowah,McCain,Obama,,30562,13480,,69.0,30.0,,R,D,
0,Alabama,Fayette,McCain,Obama,,5875,1988,,74.0,25.0,,R,D,
0,Alabama,Franklin,McCain,Obama,,8048,3469,,69.0,30.0,,R,D,
0,Alabama,Geneva,McCain,Obama,,9314,2106,,81.0,18.0,,R,D,
0,Alabama,Greene,Obama,McCain,,4402,876,,83.0,17.0,,D,R,
0,Alabama,Hale,Obama,McCain,,4969,3196,,61.0,39.0,,D,R,
0,Alabama,Henry,McCain,Obama,,5558,2990,,65.0,35.0,,R,D,
0,Alabama,Houston,McCain,Obama,,29205,12194,,70.0,29.0,,R,D,
0,Alabama,Jackson,McCain,Obama,,14068,6367,,68.0,31.0,,R,D,
0,Alabama,Jefferson,Obama,McCain,,166015,149843,,52.0,47.0,,D,R,
0,Alabama,Lamar,McCain,Obama,,5419,1614,,77.0,23.0,,R,D,
0,Alabama,Lauderdale,McCain,Obama,,24050,13318,,63.0,35.0,,R,D,
0,Alabama,Lawrence,McCain,Obama,,9269,5159,,63.0,35.0,,R,D,
0,Alabama,Lee,McCain,Obama,,32344,21410,,60.0,39.0,,R,D,
0,Alabama,Limestone,McCain,Obama,,23588,9530,,70.0,28.0,,R,D,
0,Alabama,Lowndes,Obama,McCain,,5447,1807,,75.0,25.0,,D,R,
0,Alabama,Macon,Obama,McCain,,9444,1396,,87.0,13.0,,D,R,
0,Alabama,Madison,McCain,Obama,,86910,64062,,57.0,42.0,,R,D,
0,Alabama,Marengo,Obama,McCain,,5925,5511,,52.0,48.0,,D,R,
0,Alabama,Marion,McCain,Obama,,9530,2597,,77.0,21.0,,R,D,
0,Alabama,Marshall,McCain,Obama,,25680,7021,,78.0,21.0,,R,D,
0,Alabama,Mobile,McCain,Obama,,97670,81741,,54.0,45.0,,R,D,
0,Alabama,Monroe,McCain,Obama,,6173,5023,,55.0,45.0,,R,D,
0,Alabama,Montgomery,Obama,McCain,,61999,41972,,59.0,40.0,,D,R,
0,Alabama,Morgan,McCain,Obama,,35986,13882,,71.0,28.0,,R,D,
0,Alabama,Perry,Obama,McCain,,4423,1676,,72.0,27.0,,D,R,
0,Alabama,Pickens,McCain,Obama,,5426,4584,,54.0,46.0,,R,D,
0,Alabama,Pike,McCain,Obama,,7981,5856,,57.0,42.0,,R,D,
0,Alabama,Randolph,McCain,Obama,,7169,3062,,69.0,30.0,,R,D,
0,Alabama,Russell,Obama,McCain,,10078,8700,,53.0,46.0,,D,R,
0,Alabama,Shelby,McCain,Obama,,68945,20575,,76.0,23.0,,R,D,
0,Alabama,St. Clair,McCain,Obama,,27630,6088,,81.0,18.0,,R,D,
0,Alabama,Sumter,Obama,McCain,,5218,1723,,75.0,25.0,,D,R,
0,Alabama,Talladega,McCain,Obama,,20109,13769,,59.0,40.0,,R,D,
0,Alabama,Tallapoosa,McCain,Obama,,13105,6052,,68.0,31.0,,R,D,
0,Alabama,Tuscaloosa,McCain,Obama,,45351,32738,,58.0,42.0,,R,D,
0,Alabama,Walker,McCain,Obama,,20719,7418,,73.0,26.0,,R,D,
0,Alabama,Washington,McCain,Obama,,5592,3032,,65.0,35.0,,R,D,
0,Alabama,Wilcox,Obama,McCain,,4553,1849,,71.0,29.0,,D,R,
0,Alabama,Winston,McCain,Obama,,8099,1756,,81.0,18.0,,R,D,
0,Arizona,Apache,Obama,McCain,,15141,8381,,64.0,35.0,,D,R,
0,Arizona,Cochise,McCain,Obama,,28360,18526,,59.0,39.0,,R,D,
0,Arizona,Coconino,Obama,McCain,,27064,19449,,57.0,41.0,,D,R,
0,Arizona,Gila,McCain,Obama,,13425,7566,,63.0,35.0,,R,D,
0,Arizona,Graham,McCain,Obama,,8375,3487,,70.0,29.0,,R,D,
0,Arizona,Greenlee,McCain,Obama,,1711,1165,,59.0,40.0,,R,D,
0,Arizona,La Paz,McCain,Obama,,3302,1794,,64.0,35.0,,R,D,
0,Arizona,Maricopa,McCain,Obama,,675027,542206,,55.0,44.0,,R,D,
0,Arizona,Mohave,McCain,Obama,,42729,21286,,66.0,33.0,,R,D,
0,Arizona,Navajo,McCain,Obama,,19199,14953,,56.0,43.0,,R,D,
0,Arizona,Pima,Obama,McCain,,191465,168670,,53.0,46.0,,D,R,
0,Arizona,Pinal,McCain,Obama,,57714,42905,,57.0,42.0,,R,D,
0,Arizona,Santa Cruz,Obama,McCain,,8680,4517,,65.0,34.0,,D,R,
0,Arizona,Yavapai,McCain,Obama,,58043,34731,,62.0,37.0,,R,D,
0,Arizona,Yuma,McCain,Obama,,23658,17679,,57.0,42.0,,R,D,
0,Arkansas,Arkansas,McCain,Obama,,4184,2616,,60.0,38.0,,R,D,
0,Arkansas,Ashley,McCain,Obama,,5166,2883,,62.0,35.0,,R,D,
0,Arkansas,Baxter,McCain,Obama,,12841,6531,,64.0,33.0,,R,D,
0,Arkansas,Benton,McCain,Obama,,50855,23412,,67.0,31.0,,R,D,
0,Arkansas,Boone,McCain,Obama,,10559,4429,,68.0,29.0,,R,D,
0,Arkansas,Bradley,McCain,Obama,,2259,1673,,56.0,42.0,,R,D,
0,Arkansas,Calhoun,McCain,Obama,,1459,690,,66.0,31.0,,R,D,
0,Arkansas,Carroll,McCain,Obama,,6070,4160,,58.0,39.0,,R,D,
0,Arkansas,Chicot,Obama,McCain,,2927,1935,,60.0,39.0,,D,R,
0,Arkansas,Clark,McCain,Obama,,4608,4265,,51.0,47.0,,R,D,
0,Arkansas,Clay,McCain,Obama,,3032,2245,,55.0,41.0,,R,D,
0,Arkansas,Cleburne,McCain,Obama,,7962,2951,,70.0,26.0,,R,D,
0,Arkansas,Cleveland,McCain,Obama,,2443,909,,70.0,26.0,,R,D,
0,Arkansas,Columbia,McCain,Obama,,5711,3496,,61.0,37.0,,R,D,
0,Arkansas,Conway,McCain,Obama,,4687,3144,,58.0,39.0,,R,D,
0,Arkansas,Craighead,McCain,Obama,,18859,11279,,61.0,36.0,,R,D,
0,Arkansas,Crawford,McCain,Obama,,14746,5265,,72.0,26.0,,R,D,
0,Arkansas,Crittenden,Obama,McCain,,9361,7420,,55.0,44.0,,D,R,
0,Arkansas,Cross,McCain,Obama,,4393,2580,,62.0,36.0,,R,D,
0,Arkansas,Dallas,McCain,Obama,,1756,1470,,53.0,44.0,,R,D,
0,Arkansas,Desha,Obama,McCain,,2546,1977,,55.0,43.0,,D,R,
0,Arkansas,Drew,McCain,Obama,,3860,2598,,58.0,39.0,,R,D,
0,Arkansas,Faulkner,McCain,Obama,,25310,14099,,63.0,35.0,,R,D,
0,Arkansas,Franklin,McCain,Obama,,4407,1868,,68.0,29.0,,R,D,
0,Arkansas,Fulton,McCain,Obama,,2700,1818,,58.0,39.0,,R,D,
0,Arkansas,Garland,McCain,Obama,,25011,14987,,61.0,37.0,,R,D,
0,Arkansas,Grant,McCain,Obama,,5022,1562,,74.0,23.0,,R,D,
0,Arkansas,Greene,McCain,Obama,,8578,4541,,63.0,33.0,,R,D,
0,Arkansas,Hempstead,McCain,Obama,,4252,2861,,58.0,39.0,,R,D,
0,Arkansas,Hot Spring,McCain,Obama,,7014,4216,,60.0,36.0,,R,D,
0,Arkansas,Howard,McCain,Obama,,2956,1745,,61.0,36.0,,R,D,
0,Arkansas,Independence,McCain,Obama,,8023,3551,,67.0,30.0,,R,D,
0,Arkansas,Izard,McCain,Obama,,3141,1767,,61.0,34.0,,R,D,
0,Arkansas,Jackson,McCain,Obama,,3146,2220,,56.0,39.0,,R,D,
0,Arkansas,Jefferson,Obama,McCain,,18272,10614,,62.0,36.0,,D,R,
0,Arkansas,Johnson,McCain,Obama,,4911,3043,,60.0,37.0,,R,D,
0,Arkansas,Lafayette,McCain,Obama,,1685,1133,,58.0,39.0,,R,D,
0,Arkansas,Lawrence,McCain,Obama,,3357,2136,,58.0,37.0,,R,D,
0,Arkansas,Lee,Obama,McCain,,2263,1455,,60.0,39.0,,D,R,
0,Arkansas,Lincoln,McCain,Obama,,2513,1709,,57.0,39.0,,R,D,
0,Arkansas,Little River,McCain,Obama,,3247,1752,,63.0,34.0,,R,D,
0,Arkansas,Logan,McCain,Obama,,5136,2196,,68.0,29.0,,R,D,
0,Arkansas,Lonoke,McCain,Obama,,17046,5880,,73.0,25.0,,R,D,
0,Arkansas,Madison,McCain,Obama,,3970,2142,,63.0,34.0,,R,D,
0,Arkansas,Marion,McCain,Obama,,4510,2379,,63.0,33.0,,R,D,
0,Arkansas,Miller,McCain,Obama,,9913,4866,,66.0,32.0,,R,D,
0,Arkansas,Mississippi,McCain,Obama,,6967,6638,,50.0,48.0,,R,D,
0,Arkansas,Monroe,McCain,Obama,,1602,1505,,50.0,47.0,,R,D,
0,Arkansas,Montgomery,McCain,Obama,,2359,1090,,65.0,30.0,,R,D,
0,Arkansas,Nevada,McCain,Obama,,2061,1471,,57.0,41.0,,R,D,
0,Arkansas,Newton,McCain,Obama,,1716,740,,67.0,29.0,,R,D,
0,Arkansas,Ouachita,McCain,Obama,,5602,4598,,54.0,44.0,,R,D,
0,Arkansas,Perry,McCain,Obama,,2743,1351,,64.0,32.0,,R,D,
0,Arkansas,Phillips,Obama,McCain,,5687,3094,,64.0,35.0,,D,R,
0,Arkansas,Pike,McCain,Obama,,2727,1087,,69.0,27.0,,R,D,
0,Arkansas,Poinsett,McCain,Obama,,4900,2740,,62.0,35.0,,R,D,
0,Arkansas,Polk,McCain,Obama,,5470,1955,,71.0,25.0,,R,D,
0,Arkansas,Pope,McCain,Obama,,15535,5986,,71.0,27.0,,R,D,
0,Arkansas,Prairie,McCain,Obama,,2223,1048,,66.0,31.0,,R,D,
0,Arkansas,Pulaski,Obama,McCain,,88632,70094,,55.0,44.0,,D,R,
0,Arkansas,Randolph,McCain,Obama,,3601,2460,,57.0,39.0,,R,D,
0,Arkansas,Saint Francis,Obama,McCain,,5371,3910,,57.0,42.0,,D,R,
0,Arkansas,Saline,McCain,Obama,,30842,12657,,69.0,28.0,,R,D,
0,Arkansas,Scott,McCain,Obama,,2790,1052,,70.0,26.0,,R,D,
0,Arkansas,Searcy,McCain,Obama,,2726,1161,,67.0,29.0,,R,D,
0,Arkansas,Sebastian,McCain,Obama,,28404,13592,,66.0,32.0,,R,D,
0,Arkansas,Sevier,McCain,Obama,,3052,1254,,68.0,28.0,,R,D,
0,Arkansas,Sharp,McCain,Obama,,4535,2436,,63.0,34.0,,R,D,
0,Arkansas,Stone,McCain,Obama,,3810,1756,,66.0,30.0,,R,D,
0,Arkansas,Union,McCain,Obama,,10657,6177,,62.0,36.0,,R,D,
0,Arkansas,Van Buren,McCain,Obama,,4269,2145,,64.0,32.0,,R,D,
0,Arkansas,Washington,McCain,Obama,,37915,28965,,56.0,42.0,,R,D,
0,Arkansas,White,McCain,Obama,,19429,6708,,72.0,25.0,,R,D,
0,Arkansas,Woodruff,Obama,McCain,,1350,1135,,52.0,43.0,,D,R,
0,Arkansas,Yell,McCain,Obama,,3805,2001,,63.0,33.0,,R,D,
0,California,Alameda,Obama,McCain,,468921,115322,,79.0,19.0,,D,R,
0,California,Alpine,Obama,McCain,,422,252,,61.0,36.0,,D,R,
0,California,Amador,McCain,Obama,,10452,7731,,56.0,42.0,,R,D,
0,California,Butte,Obama,McCain,,41474,39954,,50.0,48.0,,D,R,
0,California,Calaveras,McCain,Obama,,10979,8464,,55.0,42.0,,R,D,
0,California,Colusa,McCain,Obama,,3273,2206,,59.0,40.0,,R,D,
0,California,Contra Costa,Obama,McCain,,292620,132215,,68.0,31.0,,D,R,
0,California,Del Norte,McCain,Obama,,4429,3869,,52.0,45.0,,R,D,
0,California,El Dorado,McCain,Obama,,49194,39346,,54.0,44.0,,R,D,
0,California,Fresno,Obama,McCain,,123132,122255,,49.0,49.0,,D,R,
0,California,Glenn,McCain,Obama,,5874,3693,,60.0,38.0,,R,D,
0,California,Humboldt,Obama,McCain,,30807,16704,,63.0,34.0,,D,R,
0,California,Imperial,Obama,McCain,,17791,10850,,61.0,37.0,,D,R,
0,California,Inyo,McCain,Obama,,3833,3208,,53.0,44.0,,R,D,
0,California,Kern,McCain,Obama,,129290,87806,,58.0,40.0,,R,D,
0,California,Kings,McCain,Obama,,19710,14747,,56.0,42.0,,R,D,
0,California,Lake,Obama,McCain,,11986,8034,,58.0,39.0,,D,R,
0,California,Lassen,McCain,Obama,,7483,3586,,66.0,32.0,,R,D,
0,California,Los Angeles,Obama,McCain,,2075842,889594,,69.0,29.0,,D,R,
0,California,Madera,McCain,Obama,,20251,14997,,56.0,42.0,,R,D,
0,California,Marin,Obama,McCain,,101638,26912,,78.0,21.0,,D,R,
0,California,Mariposa,McCain,Obama,,4880,3766,,55.0,43.0,,R,D,
0,California,Mendocino,Obama,McCain,,15963,6256,,70.0,27.0,,D,R,
0,California,Merced,Obama,McCain,,32535,27988,,53.0,46.0,,D,R,
0,California,Modoc,McCain,Obama,,2980,1311,,68.0,30.0,,R,D,
0,California,Mono,Obama,McCain,,2827,2159,,55.0,42.0,,D,R,
0,California,Monterey,Obama,McCain,,81282,36364,,68.0,30.0,,D,R,
0,California,Napa,Obama,McCain,,28212,14251,,65.0,33.0,,D,R,
0,California,Nevada,Obama,McCain,,27955,25175,,52.0,46.0,,D,R,
0,California,Orange,McCain,Obama,,557370,518925,,51.0,47.0,,R,D,
0,California,Placer,McCain,Obama,,80209,64460,,55.0,44.0,,R,D,
0,California,Plumas,McCain,Obama,,6034,4715,,55.0,43.0,,R,D,
0,California,Riverside,Obama,McCain,,210905,197517,,51.0,48.0,,D,R,
0,California,Sacramento,Obama,McCain,,293516,202433,,58.0,40.0,,D,R,
0,California,San Benito,Obama,McCain,,11413,7167,,60.0,38.0,,D,R,
0,California,San Bernardino,Obama,McCain,,279507,252716,,51.0,47.0,,D,R,
0,California,San Diego,Obama,McCain,,632207,520030,,54.0,44.0,,D,R,
0,California,San Francisco,Obama,McCain,,303626,49899,,84.0,14.0,,D,R,
0,California,San Joaquin,Obama,McCain,,105932,87279,,54.0,44.0,,D,R,
0,California,San Luis Obispo,Obama,McCain,,66978,60253,,51.0,46.0,,D,R,
0,California,San Mateo,Obama,McCain,,205134,69788,,73.0,25.0,,D,R,
0,California,Santa Barbara,Obama,McCain,,99540,63365,,60.0,38.0,,D,R,
0,California,Santa Clara,Obama,McCain,,386279,158630,,70.0,29.0,,D,R,
0,California,Santa Cruz,Obama,McCain,,78495,20063,,78.0,20.0,,D,R,
0,California,Shasta,McCain,Obama,,41482,24322,,62.0,36.0,,R,D,
0,California,Sierra,McCain,Obama,,1157,743,,59.0,38.0,,R,D,
0,California,Siskiyou,McCain,Obama,,9288,7575,,54.0,44.0,,R,D,
0,California,Solano,Obama,McCain,,98775,54736,,63.0,35.0,,D,R,
0,California,Sonoma,Obama,McCain,,144399,47184,,74.0,24.0,,D,R,
0,California,Stanislaus,Obama,McCain,,75106,74025,,49.0,49.0,,D,R,
0,California,Sutter,McCain,Obama,,10445,7360,,58.0,41.0,,R,D,
0,California,Tehama,McCain,Obama,,11106,6848,,60.0,37.0,,R,D,
0,California,Trinity,Obama,McCain,,3233,2940,,51.0,46.0,,D,R,
0,California,Tulare,McCain,Obama,,46047,33491,,57.0,41.0,,R,D,
0,California,Tuolumne,McCain,Obama,,14988,11532,,55.0,42.0,,R,D,
0,California,Ventura,Obama,McCain,,164699,130485,,55.0,43.0,,D,R,
0,California,Yolo,Obama,McCain,,46499,21486,,67.0,31.0,,D,R,
0,California,Yuba,McCain,Obama,,9608,7107,,56.0,42.0,,R,D,
0,Colorado,Adams,Obama,McCain,,90113,62321,,58.0,40.0,,D,R,
0,Colorado,Alamosa,Obama,McCain,,3521,2635,,56.0,42.0,,D,R,
0,Colorado,Arapahoe,Obama,McCain,,128366,100409,,55.0,43.0,,D,R,
0,Colorado,Archuleta,McCain,Obama,,3618,2822,,55.0,43.0,,R,D,
0,Colorado,Baca,McCain,Obama,,1568,532,,72.0,25.0,,R,D,
0,Colorado,Bent,McCain,Obama,,1077,799,,56.0,42.0,,R,D,
0,Colorado,Boulder,Obama,McCain,,115339,41644,,72.0,26.0,,D,R,
0,Colorado,Broomfield,Obama,McCain,,16031,12675,,55.0,43.0,,D,R,
0,Colorado,Chaffee,McCain,Obama,,4832,4827,,49.0,49.0,,R,D,
0,Colorado,Cheyenne,McCain,Obama,,890,198,,80.0,18.0,,R,D,
0,Colorado,Clear Creek,Obama,McCain,,3295,2278,,58.0,40.0,,D,R,
0,Colorado,Conejos,Obama,McCain,,2106,1616,,56.0,43.0,,D,R,
0,Colorado,Costilla,Obama,McCain,,1236,411,,73.0,24.0,,D,R,
0,Colorado,Crowley,McCain,Obama,,976,552,,63.0,35.0,,R,D,
0,Colorado,Custer,McCain,Obama,,1668,914,,63.0,35.0,,R,D,
0,Colorado,Delta,McCain,Obama,,9905,5007,,65.0,33.0,,R,D,
0,Colorado,Denver,Obama,McCain,,195499,60226,,75.0,23.0,,D,R,
0,Colorado,Dolores,McCain,Obama,,803,356,,68.0,30.0,,R,D,
0,Colorado,Douglas,McCain,Obama,,73225,51813,,58.0,41.0,,R,D,
0,Colorado,Eagle,Obama,McCain,,13055,8112,,61.0,38.0,,D,R,
0,Colorado,El Paso,McCain,Obama,,155914,104670,,59.0,40.0,,R,D,
0,Colorado,Elbert,McCain,Obama,,9030,3775,,69.0,29.0,,R,D,
0,Colorado,Fremont,McCain,Obama,,12595,6801,,64.0,34.0,,R,D,
0,Colorado,Garfield,McCain,Obama,,10932,10847,,49.0,49.0,,R,D,
0,Colorado,Gilpin,Obama,McCain,,1944,1249,,59.0,38.0,,D,R,
0,Colorado,Grand,McCain,Obama,,4088,3961,,50.0,48.0,,R,D,
0,Colorado,Gunnison,Obama,McCain,,5512,3112,,63.0,35.0,,D,R,
0,Colorado,Hinsdale,McCain,Obama,,343,239,,56.0,39.0,,R,D,
0,Colorado,Huerfano,Obama,McCain,,1989,1582,,55.0,43.0,,D,R,
0,Colorado,Jackson,McCain,Obama,,624,277,,68.0,30.0,,R,D,
0,Colorado,Jefferson,Obama,McCain,,155020,129291,,54.0,45.0,,D,R,
0,Colorado,Kiowa,McCain,Obama,,630,172,,76.0,21.0,,R,D,
0,Colorado,Kit Carson,McCain,Obama,,2420,898,,71.0,26.0,,R,D,
0,Colorado,La Plata,Obama,McCain,,15422,11170,,57.0,41.0,,D,R,
0,Colorado,Lake,Obama,McCain,,1847,1076,,62.0,36.0,,D,R,
0,Colorado,Larimer,Obama,McCain,,84461,68932,,54.0,44.0,,D,R,
0,Colorado,Las Animas,Obama,McCain,,3483,3033,,53.0,46.0,,D,R,
0,Colorado,Lincoln,McCain,Obama,,1683,543,,74.0,24.0,,R,D,
0,Colorado,Logan,McCain,Obama,,5986,2837,,67.0,32.0,,R,D,
0,Colorado,Mesa,McCain,Obama,,43669,23470,,64.0,34.0,,R,D,
0,Colorado,Mineral,McCain,Obama,,334,270,,54.0,43.0,,R,D,
0,Colorado,Moffat,McCain,Obama,,4101,1566,,70.0,27.0,,R,D,
0,Colorado,Montezuma,McCain,Obama,,6913,4619,,59.0,39.0,,R,D,
0,Colorado,Montrose,McCain,Obama,,11525,6115,,64.0,34.0,,R,D,
0,Colorado,Morgan,McCain,Obama,,6222,3762,,61.0,37.0,,R,D,
0,Colorado,Otero,McCain,Obama,,4324,3454,,55.0,44.0,,R,D,
0,Colorado,Ouray,Obama,McCain,,1629,1360,,53.0,45.0,,D,R,
0,Colorado,Park,McCain,Obama,,4835,4196,,52.0,45.0,,R,D,
0,Colorado,Phillips,McCain,Obama,,1513,587,,71.0,28.0,,R,D,
0,Colorado,Pitkin,Obama,McCain,,7260,2448,,74.0,25.0,,D,R,
0,Colorado,Prowers,McCain,Obama,,3026,1464,,66.0,32.0,,R,D,
0,Colorado,Pueblo,Obama,McCain,,38074,28523,,56.0,42.0,,D,R,
0,Colorado,Rio Blanco,McCain,Obama,,2425,654,,77.0,21.0,,R,D,
0,Colorado,Rio Grande,McCain,Obama,,2916,2427,,54.0,45.0,,R,D,
0,Colorado,Routt,Obama,McCain,,8133,4634,,63.0,36.0,,D,R,
0,Colorado,Saguache,Obama,McCain,,1620,913,,62.0,35.0,,D,R,
0,Colorado,San Juan,Obama,McCain,,264,218,,53.0,44.0,,D,R,
0,Colorado,San Miguel,Obama,McCain,,3345,930,,77.0,21.0,,D,R,
0,Colorado,Sedgwick,McCain,Obama,,857,468,,63.0,35.0,,R,D,
0,Colorado,Summit,Obama,McCain,,9700,4845,,66.0,33.0,,D,R,
0,Colorado,Teller,McCain,Obama,,7939,4370,,63.0,35.0,,R,D,
0,Colorado,Washington,McCain,Obama,,1935,518,,78.0,21.0,,R,D,
0,Colorado,Weld,McCain,Obama,,55913,46644,,53.0,45.0,,R,D,
0,Colorado,Yuma,McCain,Obama,,3238,1105,,73.0,25.0,,R,D,
0,Connecticut,Fairfield,Obama,McCain,,242295,167248,,59.0,41.0,,D,R,
0,Connecticut,Hartford,Obama,McCain,,267618,138005,,65.0,34.0,,D,R,
0,Connecticut,Litchfield,Obama,McCain,,50745,45980,,52.0,47.0,,D,R,
0,Connecticut,Middlesex,Obama,McCain,,53008,32917,,61.0,38.0,,D,R,
0,Connecticut,New Haven,Obama,McCain,,232642,144373,,61.0,38.0,,D,R,
0,Connecticut,New London,Obama,McCain,,74742,48490,,60.0,39.0,,D,R,
0,Connecticut,Tolland,Obama,McCain,,44874,29543,,59.0,39.0,,D,R,
0,Connecticut,Windham,Obama,McCain,,28396,21132,,56.0,42.0,,D,R,
0,Delaware,Kent,Obama,McCain,,36383,29822,,54.0,45.0,,D,R,
0,Delaware,New Castle,Obama,McCain,,178712,74595,,70.0,29.0,,D,R,
0,Delaware,Sussex,McCain,Obama,,47939,40299,,54.0,45.0,,R,D,
0,Florida,Alachua,Obama,McCain,,73134,47025,,60.0,39.0,,D,R,
0,Florida,Baker,McCain,Obama,,8672,2326,,78.0,21.0,,R,D,
0,Florida,Bay,McCain,Obama,,56597,23603,,70.0,29.0,,R,D,
0,Florida,Bradford,McCain,Obama,,8135,3430,,70.0,29.0,,R,D,
0,Florida,Brevard,McCain,Obama,,157402,127400,,55.0,44.0,,R,D,
0,Florida,Broward,Obama,McCain,,487638,234690,,67.0,32.0,,D,R,
0,Florida,Calhoun,McCain,Obama,,4344,1821,,70.0,29.0,,R,D,
0,Florida,Charlotte,McCain,Obama,,45180,39006,,53.0,46.0,,R,D,
0,Florida,Citrus,McCain,Obama,,43666,31428,,57.0,41.0,,R,D,
0,Florida,Clay,McCain,Obama,,66847,26635,,71.0,28.0,,R,D,
0,Florida,Collier,McCain,Obama,,83238,52710,,61.0,39.0,,R,D,
0,Florida,Columbia,McCain,Obama,,18668,9171,,66.0,33.0,,R,D,
0,Florida,DeSoto,McCain,Obama,,5625,4378,,56.0,43.0,,R,D,
0,Florida,Dixie,McCain,Obama,,5188,1921,,72.0,26.0,,R,D,
0,Florida,Duval,McCain,Obama,,197171,192173,,50.0,49.0,,R,D,
0,Florida,Escambia,McCain,Obama,,90826,61152,,59.0,40.0,,R,D,
0,Florida,Flagler,Obama,McCain,,24682,23931,,50.0,49.0,,D,R,
0,Florida,Franklin,McCain,Obama,,3799,2122,,63.0,35.0,,R,D,
0,Florida,Gadsden,Obama,McCain,,15566,6805,,69.0,30.0,,D,R,
0,Florida,Gilchrist,McCain,Obama,,5654,1993,,73.0,26.0,,R,D,
0,Florida,Glades,McCain,Obama,,2533,1674,,60.0,39.0,,R,D,
0,Florida,Gulf,McCain,Obama,,4971,2144,,69.0,30.0,,R,D,
0,Florida,Hamilton,McCain,Obama,,3179,2360,,57.0,42.0,,R,D,
0,Florida,Hardee,McCain,Obama,,4758,2561,,64.0,35.0,,R,D,
0,Florida,Hendry,McCain,Obama,,5779,4998,,53.0,46.0,,R,D,
0,Florida,Hernando,McCain,Obama,,25220,18980,,56.0,42.0,,R,D,
0,Florida,Highlands,McCain,Obama,,25903,17913,,59.0,40.0,,R,D,
0,Florida,Hillsborough,Obama,McCain,,219580,209503,,51.0,48.0,,D,R,
0,Florida,Holmes,McCain,Obama,,7023,1443,,82.0,17.0,,R,D,
0,Florida,Indian River,McCain,Obama,,39972,29565,,57.0,42.0,,R,D,
0,Florida,Jackson,McCain,Obama,,13695,7632,,64.0,35.0,,R,D,
0,Florida,Jefferson,Obama,McCain,,4082,3794,,51.0,48.0,,D,R,
0,Florida,Lafayette,McCain,Obama,,2677,640,,80.0,19.0,,R,D,
0,Florida,Lake,McCain,Obama,,82512,62710,,56.0,43.0,,R,D,
0,Florida,Lee,McCain,Obama,,145624,117878,,55.0,44.0,,R,D,
0,Florida,Leon,Obama,McCain,,91356,55521,,62.0,38.0,,D,R,
0,Florida,Levy,McCain,Obama,,11751,6707,,63.0,36.0,,R,D,
0,Florida,Liberty,McCain,Obama,,2337,892,,71.0,27.0,,R,D,
0,Florida,Madison,McCain,Obama,,4544,4270,,51.0,48.0,,R,D,
0,Florida,Manatee,McCain,Obama,,78040,67785,,53.0,46.0,,R,D,
0,Florida,Marion,McCain,Obama,,89571,70771,,55.0,44.0,,R,D,
0,Florida,Martin,McCain,Obama,,44110,33474,,56.0,43.0,,R,D,
0,Florida,Miami-Dade,Obama,McCain,,491195,351462,,58.0,42.0,,D,R,
0,Florida,Monroe,Obama,McCain,,20868,18906,,52.0,47.0,,D,R,
0,Florida,Nassau,McCain,Obama,,27326,10577,,72.0,28.0,,R,D,
