AA,20091231,3,73867,-2.76
AA,20091231,3,122030,-2.7
AA,20091231,3,73367,-2.1
AA,20091231,3,73867,-2.79
AA,20091231,3,76852,-1.95
AA,20101231,3,73867,0.87
AA,20101231,3,84007,1.0590000000000002
AA,20101231,3,107166,2.07
AA,20101231,3,73867,0.9
AA,20101231,3,18082,1.35
AA,20101231,3,40316,1.35
AA,20101231,3,18826,1.02
AA,20101231,3,73867,0.54
AA,20101231,3,97236,0.39
AA,20101231,3,73867,0.57
AA,20101231,3,122030,1.41
AA,20101231,3,97236,1.65
AA,20101231,3,97236,1.29
AA,20101231,3,122030,1.44
AA,20101231,3,122030,1.41
AA,20101231,3,122030,1.59
AA,20101231,3,73867,0.45
AA,20101231,3,122030,1.47
AA,20111231,3,97236,2.85
AA,20111231,3,97236,2.94
AA,20111231,3,114556,3.69
AA,20111231,3,122030,5.04
AA,20111231,3,130416,3.45
AA,20111231,3,73867,3.75
AA,20111231,3,18324,5.16
AA,20111231,3,122030,3.21
AA,20111231,3,48907,3.48
AA,20111231,3,122030,3.33
AA,20111231,3,73867,3.66
AA,20111231,3,122030,3.21
AA,20111231,3,122030,3.18
AA,20111231,3,122030,3.15
AA,20111231,3,122030,3.18
AA,20111231,3,122030,3.3
AA,20111231,3,97236,2.37
AA,20111231,3,40316,2.76
AA,20111231,3,73867,2.28
AA,20111231,3,124721,2.34
AA,20111231,3,146094,2.67
AA,20111231,3,22282,2.1719999999999997
AA,20111231,3,97236,2.07
AA,20111231,3,73867,2.16
AA,20111231,3,124721,2.04
AA,20111231,3,146094,2.28
AA,20121231,3,122030,-0.84
AA,20121231,3,97236,-0.15
AA,20121231,3,107166,2.34
AA,20121231,3,48907,1.71
AA,20121231,3,122030,-0.51
AA,20121231,3,146094,1.23
AA,20121231,3,73867,1.56
AA,20121231,3,73867,0.66
AA,20121231,3,73867,0.63
AA,20121231,3,73867,0.57
AA,20121231,3,73867,0.54
AA,20121231,3,73867,0.18
AA,20121231,3,97236,0.045
AA,20121231,3,73867,0.09
AA,20131231,3,119644,2.55
AA,20131231,3,131893,2.25
AA,20131231,3,73867,1.98
AA,20131231,3,122030,-0.06
AA,20131231,3,136527,1.44
AA,20131231,3,73867,1.47
AA,20131231,3,73867,0.99
AA,20131231,3,73867,1.38
AA,20131231,3,22282,0.37200000000000005
AA,20141231,3,73367,0.69
AA,20141231,3,476,1.53
AA,20141231,3,22282,1.641
AA,20141231,3,122030,1.83
AA,20141231,3,156230,2.1
AA,20141231,3,49831,2.16
AA,20141231,3,73867,1.98
AA,20141231,3,22282,1.926
AA,20141231,3,136726,2.43
AA,20141231,3,122030,2.46
AA,20151231,3,156230,3.87
AA,20151231,3,76852,3.45
AA,20151231,3,73367,2.4
AA,20151231,3,156230,3.69
AA,20151231,3,109116,3.0
AA,20151231,3,156230,3.03
AA,20151231,3,109116,2.7
AA,20151231,3,109116,2.4
AA,20151231,3,109116,1.86
AA,20151231,3,109116,1.65
AA,20151231,3,109116,1.62
AA,20151231,3,73367,1.77
AA,20151231,3,124721,2.07
AA,20151231,3,109116,1.14
AA,20151231,3,109116,1.08
AA,20151231,3,109116,0.99
AA,20151231,3,109116,1.02
AA,20161231,3,127695,0.54
AA,20161231,3,162807,0.9
AA,20161231,3,114449,0.45299999999999996
AA,20161231,3,77011,1.11
AA,20161231,3,73367,0.81
AA,20161231,3,76852,1.23
AA,20161231,3,114449,0.705
AA,20161231,3,476,1.59
AA,20161231,3,114449,0.573
AA,20161231,3,114449,0.645
AA,20161231,3,77011,1.35
AA,20161231,3,73867,1.21
AA,20161231,3,91288,1.45
AA,20161231,3,114449,0.41700000000000004
AA,20161231,3,97236,1.202
AA,20161231,3,18826,1.22
AA,20161231,3,84007,0.861
AA,20161231,3,162807,1.0
AA,20161231,3,136726,1.18
AA,20161231,3,73867,1.17
AA,20161231,3,114449,0.638
AA,20161231,3,115441,1.2
AA,20161231,3,73367,1.35
AA,20161231,3,125794,1.21
AA,20161231,3,114449,1.179
AAL,19941231,3,30745,0.21
AAL,19951231,3,31659,0.75
AAL,19951231,3,30745,1.2
AAL,19961231,3,512,1.25
AAL,19961231,3,240,1.9
AAL,19961231,3,31659,1.1
AAL,19961231,3,512,1.15
AAL,19961231,3,30745,0.85
AAP,19980831,2,30345,0.7
AAP,19980831,2,46958,0.48
AAP,19990831,2,46958,0.35
AAPL,19950930,2,9514,0.1482
AAPL,19950930,2,678,0.1429
AAPL,19960930,2,7988,0.1168
AAPL,19960930,2,678,0.0429
AAPL,19960930,2,31901,-0.035
AAPL,19960930,2,9620,-0.0357
AAPL,19960930,2,9236,-0.2054
AAPL,19960930,2,938,-0.2268
AAPL,19960930,2,4299,-0.2396
AAPL,19960930,2,3810,-0.1929
AAPL,19960930,2,9236,-0.2339
AAPL,19960930,2,938,-0.2411
AAPL,19960930,2,3810,-0.3232
AAPL,19960930,2,5166,-0.2564
AAPL,19960930,2,9077,-0.2429
AAPL,19960930,2,494,-0.2411
AAPL,19960930,2,9077,-0.2286
AAPL,19960930,2,494,-0.5086
AAPL,19960930,2,54,-0.3107
AAPL,19960930,2,9236,-0.2143
AAPL,19960930,2,938,-0.225
AAPL,19960930,2,3810,-0.2618
AAPL,19960930,2,4299,-0.2589
AAPL,19960930,2,4299,-0.2261
AAPL,19960930,2,54,-0.2589
AAPL,19960930,2,3833,-0.2532
AAPL,19960930,2,9077,-0.2482
AAPL,19970930,2,8487,0.0321
AAPL,19970930,2,54,0.0268
AAPL,19970930,2,5668,0.0232
AAPL,19970930,2,10229,0.0293
AAPL,19970930,2,5166,-0.1336
AAPL,19970930,2,5166,-0.1361
AAPL,19980930,2,1830,-0.0039
AAPL,19980930,2,10211,0.0082
AAPL,19980930,2,7919,-0.0036
AAPL,19980930,2,5166,-0.0043
AAPL,19980930,2,1028,0.01
AAPL,19980930,2,44283,0.0089
AAPL,19980930,2,5668,0.0357
